CustomerID,Age,Gender,IncomeLevel,LoyaltyMember,ZipCode
C08115,21,F,High,N,16467
C08116,36,Female,Medium,N,08081
C08117,38,F,,N,51226
C08118,33,female,Medium,N,34059
C08119,29,Male,Medium,N,69899
C08120,60,female,Medium,N,04806
C08121,41,male,,N,53236
C08122,48,F,Low,Y,20427
C08123,26,female,Low,N,39742
C08124,56,Female,Medium,Y,03497
C08125,44,male,Medium,N,87470
C08126,37,female,High,N,96101
C08127,41,Male,Medium,N,12824
C08128,67,female,,Y,95186
C08129,38,F,Medium,Y,17856
C08130,23,female,High,N,05575
C08131,31,Female,High,N,31947
C08132,62,Female,High,Y,43483
C08133,32,female,High,N,40025
C08134,62,male,Medium,Y,59328
C08135,23,male,Medium,Y,22801
C08136,30,Male,Low,Y,81811
C08137,40,Male,High,Y,84507
C08138,47,Male,Medium,N,87178
C08139,48,male,Medium,N,24687
C08140,54,female,High,Y,52668
C08141,50,Female,Low,Y,02886
C08142,38,female,Medium,N,08426
C08143,59,Female,High,Y,73511
C08144,61,F,Medium,N,23349
C08145,18,Male,Medium,N,34246
C08146,29,female,Medium,Y,67776
C08147,55,Female,High,Y,13080
C08148,48,Female,High,N,15238
C08149,58,female,Medium,N,34757
C08150,65,female,Medium,Y,83656
C08151,48,F,High,Y,34250
C08152,33,male,Low,Y,46387
C08153,26,F,High,Y,22768
C08154,60,Female,High,Y,88300
C08155,64,male,Low,Y,74904
C08156,53,Male,High,Y,40382
C08157,61,M,Low,N,14060
C08158,69,M,Low,N,24849
C08159,54,female,Medium,Y,20843
C08160,27,F,Medium,N,73737
C08161,54,Male,Medium,N,29966
C08162,48,Female,High,N,68703
C08163,40,Female,Low,Y,02845
C08164,57,male,Low,N,27578
C08165,39,Male,Medium,N,01810
C08166,55,Female,Low,Y,38703
C08167,47,M,High,Y,14094
C08168,61,F,Medium,Y,79709
C08169,44,F,High,Y,09194
C08170,50,Female,High,Y,25925
C08171,20,female,Medium,Y,43610
C08172,38,Female,High,N,60952
C08173,64,female,Medium,N,32417
C08174,24,M,High,N,53574
C08175,61,Male,Medium,N,79914
C08176,31,M,Low,Y,97905
C08177,36,F,Medium,N,14301
C08178,44,F,,N,62734
C08179,20,F,,N,13829
C08180,65,Female,,Y,29162
C08181,65,F,Low,N,13234
C08182,26,Male,Medium,N,46461
C08183,46,Female,High,Y,62347
C08184,66,Male,High,N,13219
C08185,29,Female,High,Y,00511
C08186,61,male,Low,N,26752
C08187,23,Male,High,N,91796
C08188,59,Male,High,Y,55582
C08189,51,male,Medium,Y,45677
C08190,36,male,High,N,87935
C08191,36,M,,Y,83994
C08192,64,female,Medium,N,15883
C08193,20,female,Medium,N,71252
C08194,20,Male,Low,Y,44174
C08195,45,M,,Y,82102
C08196,44,female,Low,N,82410
C08197,41,female,Medium,N,17984
C08198,66,male,High,Y,54886
C08199,49,Female,Medium,Y,47226
C08200,27,Female,High,Y,73047
C08201,25,male,High,N,80415
C08202,26,F,Low,N,05086
C08203,50,F,Medium,N,42312
C08204,68,F,Medium,N,82135
C08205,31,Female,Medium,Y,15226
C08206,48,Female,Medium,Y,19063
C08207,58,female,Low,Y,20002
C08208,55,Female,Low,Y,12516
C08209,18,Female,Low,N,82895
C08210,61,female,High,N,18764
C08211,28,Female,,Y,66354
C08212,49,F,,Y,61411
C08213,62,female,High,N,45458
C08214,61,Female,Medium,Y,64006
C08215,33,M,Medium,N,76034
C08216,59,F,Medium,Y,47568
C08217,41,M,Medium,Y,68550
C08218,67,male,High,Y,21534
C08219,25,F,High,Y,56138
C08220,53,F,Low,Y,88933
C08221,66,Male,Medium,N,70894
C08222,26,M,High,N,45197
C08223,57,Male,High,N,52248
C08224,27,M,Low,Y,25670
C08225,67,female,High,Y,37776
C08226,57,Female,,Y,16423
C08227,65,female,Low,N,86966
C08228,26,M,Medium,Y,89496
C08229,69,Female,Medium,N,44558
C08230,55,Male,Low,N,61106
C08231,42,F,Medium,Y,88523
C08232,35,Male,Medium,N,05635
C08233,36,Female,,Y,24509
C08234,19,male,,N,19167
C08235,38,F,High,N,87705
C08236,38,Female,Low,Y,20368
C08237,22,male,High,N,45661
C08238,44,Male,Low,N,37890
C08239,36,Female,Low,N,42790
C08240,44,female,Low,N,35169
C08241,47,female,High,N,33939
C08242,63,female,Low,N,59872
C08243,42,M,Medium,Y,34327
C08244,23,M,High,Y,16843
C08245,45,F,High,N,62351
C08246,69,male,Low,N,34702
C08247,54,Female,High,N,07768
C08248,30,male,High,Y,44249
C08249,39,M,High,Y,36788
C08250,23,female,Low,N,91255
C08251,47,female,High,N,04819
C08252,42,male,Low,N,14626
C08253,45,M,,N,77054
C08254,35,female,High,Y,57597
C08255,41,male,High,Y,83312
C08256,65,M,Low,Y,84632
C08257,52,Male,High,Y,45201
C08258,43,Female,High,N,03858
C08259,58,Female,Low,Y,65126
C08260,56,male,Low,N,16305
C08261,67,M,,Y,09439
C08262,30,F,High,Y,95028
C08263,27,F,High,Y,27848
C08264,41,M,Medium,Y,45452
C08265,23,F,Low,Y,88728
C08266,44,Male,Low,Y,25886
C08267,43,female,Medium,Y,76042
C08268,30,M,High,Y,41117
C08269,44,male,High,N,56993
C08270,32,female,Low,N,01998
C08271,49,F,Medium,N,84872
C08272,37,male,Medium,Y,70661
C08273,39,Male,Low,N,26636
C08274,42,male,Medium,Y,86003
C08275,38,female,Low,N,95647
C08276,27,Male,Medium,Y,72719
C08277,19,M,Low,Y,54771
C08278,28,Female,,Y,07930
C08279,52,male,Low,Y,08784
C08280,37,Male,Low,N,42742
C08281,68,male,High,N,84808
C08282,47,F,High,N,48043
C08283,68,M,Medium,N,44445
C08284,66,Female,Medium,N,30863
C08285,28,Female,Low,Y,50338
C08286,28,female,Medium,N,25149
C08287,66,Female,High,Y,18810
C08288,18,Male,Medium,N,25034
C08289,44,female,Medium,Y,75044
C08290,31,F,Medium,N,62760
C08291,19,female,High,Y,37888
C08292,40,male,Low,N,32717
C08293,22,male,Low,N,45396
C08294,18,M,Medium,N,81230
C08295,35,Male,Medium,Y,95635
C08296,19,male,Medium,Y,88415
C08297,19,male,High,N,15368
C08298,63,F,Low,Y,23894
C08299,49,male,Medium,N,04146
C08300,33,M,,Y,39781
C08301,20,female,Low,Y,25248
C08302,59,female,Medium,Y,42211
C08303,45,Female,Low,N,08186
C08304,28,F,Medium,Y,83742
C08305,35,M,Low,N,75396
C08306,49,Female,Medium,Y,31612
C08307,54,female,Low,Y,38666
C08308,28,M,Low,N,01145
C08309,44,male,High,N,61640
C08310,67,male,Low,N,72347
C08311,45,male,Low,Y,58643
C08312,47,female,Medium,Y,55786
C08313,50,male,High,N,69652
C08314,65,Male,Medium,N,45127
C08315,31,F,High,N,30136
C08316,47,M,Medium,Y,58382
C08317,68,female,Medium,N,45209
C08318,49,Female,High,Y,73179
C08319,62,Male,,N,23978
C08320,35,female,,N,69793
C08321,51,Female,Medium,Y,23071
C08322,45,female,High,N,67068
C08323,34,M,Low,Y,95453
C08324,34,female,Medium,N,36645
C08325,43,Female,Medium,N,72373
C08326,53,F,High,N,70549
C08327,44,F,Low,Y,68287
C08328,69,Female,High,Y,78770
C08329,61,Female,High,N,25707
C08330,32,Female,Low,Y,45982
C08331,39,female,Medium,Y,18946
C08332,28,Female,Low,Y,80136
C08333,40,female,Medium,N,58042
C08334,45,Female,High,Y,21373
C08335,69,female,Medium,N,07003
C08336,62,female,Low,Y,70203
C08337,52,Male,Medium,N,43168
C08338,38,M,Medium,N,90202
C08339,38,Female,Low,N,81580
C08340,49,male,,Y,99012
C08341,68,M,Medium,Y,58353
C08342,26,M,High,N,34084
C08343,64,male,Low,N,56336
C08344,44,female,Low,Y,21454
C08345,27,F,High,Y,59434
C08346,49,Female,Medium,N,33900
C08347,26,male,High,Y,58025
C08348,38,female,Low,N,54972
C08349,27,male,Medium,Y,01469
C08350,21,F,High,N,17227
C08351,20,female,High,Y,15340
C08352,65,M,High,N,10180
C08353,51,male,Medium,N,07526
C08354,41,female,High,N,58034
C08355,42,F,Low,N,02020
C08356,40,Female,Low,N,27988
C08357,28,M,High,Y,04078
C08358,46,female,High,N,66431
C08359,34,Female,High,Y,12685
C08360,23,M,,Y,17539
C08361,53,Male,Low,Y,90899
C08362,23,Female,Medium,Y,09610
C08363,68,Female,Medium,N,85808
C08364,66,female,Low,Y,78727
C08365,41,Female,Medium,Y,82410
C08366,32,F,High,Y,14865
C08367,35,male,Medium,N,42585
C08368,69,F,High,N,97732
C08369,55,Female,High,Y,61587
C08370,59,M,Low,Y,06428
C08371,39,F,Low,Y,23747
C08372,69,Male,High,N,46000
C08373,32,Female,Low,N,89911
C08374,69,female,High,Y,06744
C08375,62,M,Medium,Y,12586
C08376,36,Female,Low,N,01549
C08377,60,male,Low,N,69867
C08378,22,Female,Low,Y,30254
C08379,41,M,Low,N,17703
C08380,55,male,,Y,02537
C08381,26,Male,Medium,N,98040
C08382,30,Female,Low,N,93112
C08383,25,female,Low,Y,82820
C08384,49,F,Medium,N,72996
C08385,65,Female,Low,N,44875
C08386,56,F,High,N,98733
C08387,56,male,High,N,30571
C08388,19,male,Low,N,23903
C08389,62,Male,Medium,Y,54581
C08390,32,Male,Medium,N,47605
C08391,21,Female,Low,Y,13684
C08392,53,Male,Medium,N,06497
C08393,40,Female,High,Y,13261
C08394,37,male,Low,N,25404
C08395,27,Male,Medium,N,82544
C08396,38,female,High,N,46583
C08397,28,female,High,N,56659
C08398,25,male,High,N,35460
C08399,46,male,Low,N,14807
C08400,49,F,Low,N,33475
C08401,24,Male,Medium,Y,40444
C08402,66,Female,Low,N,19664
C08403,57,M,Medium,N,52314
C08404,31,F,Low,N,26612
C08405,57,male,Low,N,70657
C08406,50,M,Medium,N,78250
C08407,22,male,High,Y,29716
C08408,22,Female,Low,Y,70569
C08409,35,Male,High,N,42739
C08410,33,Female,Medium,N,27688
C08411,54,Female,High,N,82089
C08412,21,female,High,N,95563
C08413,18,Female,Low,Y,75141
C08414,56,Male,Medium,N,78559
C08415,59,Female,High,N,46348
C08416,30,male,Medium,N,14441
C08417,24,M,Low,N,24017
C08418,54,M,Medium,Y,07797
C08419,20,F,Medium,N,99722
C08420,69,Female,Medium,N,85881
C08421,54,male,Low,Y,16266
C08422,61,M,,Y,35436
C08423,54,Male,Medium,Y,18326
C08424,52,Female,High,N,65888
C08425,22,Male,Low,Y,46730
C08426,60,Male,Medium,N,45083
C08427,50,M,Medium,Y,32378
C08428,69,male,Medium,Y,73748
C08429,19,female,Low,N,08397
C08430,60,Male,,Y,51141
C08431,45,Male,Low,N,83118
C08432,68,male,,Y,04669
C08433,65,M,,N,11386
C08434,18,male,,Y,74608
C08435,30,M,,N,52398
C08436,54,Female,Low,Y,66244
C08437,66,F,High,N,09808
C08438,65,M,Medium,N,90042
C08439,19,M,Medium,Y,55918
C08440,52,male,Medium,N,60135
C08441,63,female,Medium,N,24018
C08442,47,F,Low,N,28853
C08443,21,Female,Medium,Y,13687
C08444,29,female,High,N,49196
C08445,49,F,Medium,N,60335
C08446,58,F,Medium,N,35279
C08447,60,M,Medium,N,53991
C08448,24,Female,,N,32810
C08449,52,Female,High,N,10932
C08450,34,Male,Low,Y,16441
C08451,25,female,,Y,46187
C08452,50,F,Medium,N,68908
C08453,68,Male,Medium,Y,85108
C08454,26,F,Medium,N,82923
C08455,37,M,High,Y,81668
C08456,23,F,High,Y,70417
C08457,47,female,Medium,Y,66730
C08458,28,female,Low,Y,68543
C08459,18,Female,High,Y,68986
C08460,65,male,Medium,Y,38878
C08461,24,F,Medium,Y,17737
C08462,57,Male,Low,Y,94343
C08463,30,female,Medium,N,78442
C08464,38,female,Medium,Y,70679
C08465,36,Male,Low,N,76200
C08466,44,Male,,Y,16444
C08467,24,female,Low,Y,98440
C08468,65,female,Low,Y,08762
C08469,30,female,Low,N,15135
C08470,37,male,Medium,N,84092
C08471,66,Male,Low,N,40981
C08472,61,F,,N,21564
C08473,34,F,Medium,Y,64302
C08474,44,female,Medium,N,20064
C08475,37,female,Low,N,30091
C08476,42,male,Low,Y,95521
C08477,58,Female,Medium,Y,40456
C08478,33,F,Medium,Y,33949
C08479,23,F,Low,Y,01914
C08480,51,Female,High,Y,90397
C08481,22,F,Medium,N,72534
C08482,40,F,Medium,N,79823
C08483,20,male,Low,Y,45594
C08484,32,F,High,Y,35159
C08485,52,male,High,N,24649
C08486,58,male,Low,N,21548
C08487,62,F,,Y,13923
C08488,34,Female,Low,Y,55605
C08489,46,M,Low,Y,85626
C08490,46,F,High,N,20370
C08491,68,Female,High,N,50386
C08492,69,Male,Medium,Y,75496
C08493,31,F,Medium,N,69350
C08494,40,F,Low,N,99438
C08495,37,F,High,N,24419
C08496,25,Female,High,Y,47958
C08497,19,F,Medium,Y,24066
C08498,26,M,Low,Y,92549
C08499,55,M,Medium,Y,07326
C08500,53,male,,Y,98792
C08501,67,F,Low,N,92984
C08502,62,male,High,N,79305
C08503,65,Female,Low,Y,39378
C08504,55,M,Low,Y,71423
C08505,40,M,Medium,N,18066
C08506,25,Female,High,Y,37716
C08507,43,F,Medium,N,31219
C08508,34,M,High,N,20480
C08509,26,Male,High,N,02486
C08510,31,F,Medium,N,18053
C08511,40,Male,Low,N,49400
C08512,34,female,,Y,02791
C08513,66,F,High,N,29647
C08514,45,F,Medium,Y,95790
C08515,26,Female,High,N,38144
C08516,26,M,High,N,36659
C08517,64,Male,Medium,N,39010
C08518,68,Male,Medium,N,07945
C08519,32,M,Medium,Y,35336
C08520,30,Female,Low,Y,48964
C08521,35,M,,Y,92098
C08522,50,M,High,N,44907
C08523,62,F,High,Y,07744
C08524,60,female,Low,N,30699
C08525,44,Male,High,Y,03143
C08526,43,Female,Low,N,57481
C08527,50,Female,High,N,33686
C08528,59,M,High,Y,10266
C08529,60,F,Medium,N,10130
C08530,56,M,Medium,N,40895
C08531,26,female,Medium,Y,93716
C08532,65,Female,Low,Y,59865
C08533,19,M,Medium,Y,51372
C08534,40,Female,,Y,03580
C08535,31,M,Medium,N,45026
C08536,58,Female,Medium,Y,29745
C08537,64,male,Medium,Y,41777
C08538,50,female,Low,N,99005
C08539,60,female,,Y,66375
C08540,41,Female,Medium,Y,67366
C08541,69,F,High,N,00990
C08542,47,male,Medium,N,48070
C08543,66,Female,High,N,46078
C08544,26,Male,Medium,N,25677
C08545,26,male,,N,18718
C08546,53,F,Medium,Y,07349
C08547,63,Male,Medium,Y,56454
C08548,22,male,Low,Y,92792
C08549,46,Male,Medium,N,11912
C08550,38,female,High,N,84983
C08551,28,F,Low,N,99557
C08552,30,female,High,Y,38514
C08553,56,male,High,Y,48479
C08554,39,Male,High,Y,66397
C08555,58,F,Low,N,53015
C08556,50,male,High,N,67445
C08557,32,F,Low,Y,71189
C08558,54,female,High,N,58051
C08559,24,Male,,N,66543
C08560,24,Female,,Y,71990
C08561,59,Male,Low,N,17863
C08562,36,male,Medium,Y,53752
C08563,45,male,Low,Y,39806
C08564,24,M,Low,Y,96070
C08565,53,Female,Low,Y,82935
C08566,48,F,Medium,N,48536
C08567,60,M,High,N,84791
C08568,41,Male,Low,N,69148
C08569,41,Male,,N,90688
C08570,33,male,Medium,N,23290
C08571,31,M,Low,N,36178
C08572,59,male,Low,N,48651
C08573,35,Male,,N,78293
C08574,57,F,Low,Y,10145
C08575,53,M,High,N,70837
C08576,61,Female,Low,Y,51954
C08577,18,M,High,Y,94631
C08578,52,female,Low,Y,97827
C08579,26,Female,Low,Y,52042
C08580,64,Male,Medium,Y,43448
C08581,58,female,High,Y,39049
C08582,44,Male,Low,N,23186
C08583,44,Female,High,Y,86360
C08584,56,Male,High,Y,03908
C08585,21,male,Low,Y,62432
C08586,50,F,Low,N,76142
C08587,25,Female,Low,N,39316
C08588,68,male,Medium,N,95718
C08589,26,M,Medium,Y,02636
C08590,24,Male,,Y,55880
C08591,59,F,Medium,N,77544
C08592,48,Female,Medium,N,77974
C08593,32,male,Medium,N,09559
C08594,27,female,Low,N,81642
C08595,44,female,High,Y,98395
C08596,38,male,High,Y,19495
C08597,48,male,Medium,Y,78852
C08598,66,M,Medium,N,85531
C08599,38,F,Medium,N,91729
C08600,30,female,Medium,Y,05432
C08601,32,female,High,Y,62832
C08602,51,M,Medium,N,13831
C08603,52,female,Medium,Y,06012
C08604,22,Female,Low,Y,58401
C08605,35,Male,Medium,N,28790
C08606,47,Female,Low,N,79930
C08607,55,M,Low,Y,40009
C08608,51,female,Low,N,26320
C08609,34,male,Medium,N,48049
C08610,65,F,Medium,N,24115
C08611,54,Male,Medium,N,89262
C08612,36,M,High,Y,95592
C08613,37,male,Low,N,89186
C08614,48,F,Low,Y,28862
C08615,34,Male,Low,Y,50704
C08616,49,M,Low,N,01915
C08617,26,Male,Medium,N,36431
C08618,24,F,High,Y,32885
C08619,69,F,High,Y,09807
C08620,55,M,Low,Y,86722
C08621,31,Female,Low,N,77144
C08622,28,F,Low,N,17957
C08623,28,Female,High,N,41360
C08624,47,female,Low,N,57384
C08625,68,female,Medium,Y,60257
C08626,58,Male,Medium,Y,89089
C08627,19,M,Medium,N,82524
C08628,54,F,Medium,Y,56763
C08629,57,male,High,N,37425
C08630,36,Female,High,Y,14306
C08631,34,Female,Low,N,04909
C08632,46,F,High,Y,87979
C08633,47,male,Low,N,17216
C08634,41,female,Low,Y,56769
C08635,55,F,High,N,30400
C08636,20,male,,Y,28662
C08637,55,F,High,N,73566
C08638,32,female,Medium,Y,04548
C08639,44,male,High,N,26074
C08640,46,F,Medium,Y,90338
C08641,22,Female,High,Y,23679
C08642,53,female,High,N,13783
C08643,67,Female,High,N,96322
C08644,43,Female,High,Y,60588
C08645,43,M,Low,Y,36968
C08646,42,Male,High,N,56285
C08647,31,male,Medium,Y,15360
C08648,21,Female,Low,Y,90491
C08649,36,female,Low,Y,94404
C08650,22,Male,,Y,93793
C08651,19,M,Low,N,45951
C08652,49,Female,,N,26216
C08653,56,Male,Low,N,55366
C08654,27,female,High,N,06000
C08655,40,Male,Low,N,80377
C08656,36,Male,Low,N,13790
C08657,64,F,Medium,Y,96786
C08658,56,M,High,Y,20763
C08659,48,female,Low,Y,54797
C08660,58,Female,High,Y,44659
C08661,63,Female,Low,Y,82009
C08662,56,Female,Medium,N,87442
C08663,65,male,,Y,02963
C08664,36,male,Medium,N,46109
C08665,64,F,High,N,89092
C08666,67,M,High,Y,66409
C08667,34,M,,Y,98335
C08668,69,F,Medium,N,72378
C08669,23,female,Medium,Y,35435
C08670,59,female,High,Y,39666
C08671,48,male,Medium,N,35642
C08672,44,female,Medium,N,01897
C08673,45,male,High,Y,99792
C08674,43,Male,High,Y,55234
C08675,23,Male,High,N,26265
C08676,48,M,High,Y,90917
C08677,50,M,Medium,Y,02998
C08678,45,Male,Medium,Y,46013
C08679,31,Male,Low,Y,75919
C08680,34,M,Medium,Y,12036
C08681,57,F,Low,Y,78435
C08682,38,Female,Medium,N,46572
C08683,33,Male,High,N,06018
C08684,34,female,High,N,70647
C08685,63,M,Medium,N,06576
C08686,55,M,Medium,N,36712
C08687,41,Male,High,N,28120
C08688,53,F,,N,07912
C08689,53,M,Low,N,52233
C08690,44,male,Low,N,79168
C08691,19,M,Medium,N,85173
C08692,58,male,Medium,N,75723
C08693,19,female,Low,Y,36387
C08694,49,female,High,Y,95863
C08695,31,male,High,Y,02456
C08696,69,M,,Y,42066
C08697,47,male,High,N,32229
C08698,67,male,High,Y,77362
C08699,31,M,Medium,Y,82941
C08700,48,female,Medium,Y,49895
C08701,30,female,High,Y,15881
C08702,51,Female,High,N,52068
C08703,58,M,Low,N,64275
C08704,35,F,Medium,N,39690
C08705,49,Male,Low,Y,25432
C08706,39,female,Medium,Y,63223
C08707,65,Female,Low,N,87282
C08708,30,Female,,Y,76140
C08709,20,male,Medium,Y,51098
C08710,54,Female,Low,N,95153
C08711,63,male,High,N,72121
C08712,44,male,Medium,N,47133
C08713,66,Female,Low,N,71614
C08714,64,female,High,Y,15454
C08715,55,Male,Low,Y,32451
C08716,43,F,,Y,47221
C08717,22,F,Low,Y,68526
C08718,26,M,,Y,27605
C08719,68,female,,Y,04913
C08720,45,Male,High,N,13273
C08721,28,M,Medium,N,85364
C08722,68,male,High,Y,41040
C08723,44,Male,Low,N,82246
C08724,51,male,Medium,N,65764
C08725,46,Female,High,N,89868
C08726,23,female,Low,Y,18415
C08727,53,F,Medium,Y,57547
C08728,31,Female,Low,Y,13149
C08729,33,female,High,Y,02178
C08730,22,Female,Medium,Y,26282
C08731,22,M,,Y,01144
C08732,51,Female,Medium,Y,02565
C08733,37,Female,Medium,Y,79633
C08734,67,male,High,Y,22389
C08735,32,Female,Medium,N,58910
C08736,31,Male,Low,Y,41310
C08737,23,male,High,N,96666
C08738,46,male,Low,N,11852
C08739,32,M,Medium,Y,02498
C08740,32,female,High,N,01864
C08741,29,Female,Medium,Y,45259
C08742,18,male,Medium,N,12208
C08743,67,female,Low,N,17391
C08744,24,male,Medium,Y,09718
C08745,40,female,Low,Y,73026
C08746,22,Male,Low,Y,52025
C08747,56,male,,Y,56120
C08748,68,M,Medium,Y,05368
C08749,60,M,Medium,Y,14084
C08750,43,Male,Medium,Y,08961
C08751,46,Male,Medium,N,04248
C08752,25,Male,High,Y,28824
C08753,20,female,Low,N,95605
C08754,45,female,Medium,N,47370
C08755,47,male,High,Y,70219
C08756,51,female,High,N,33144
C08757,23,female,High,Y,57795
C08758,45,F,Low,N,38389
C08759,66,F,High,N,63692
C08760,33,F,High,Y,35363
C08761,56,Female,Medium,Y,28438
C08762,42,M,Low,N,07819
C08763,64,female,Low,Y,99157
C08764,31,female,Medium,Y,55062
C08765,25,F,High,N,49123
C08766,55,Male,Low,N,14696
C08767,63,Female,High,N,60108
C08768,65,F,High,N,49815
C08769,60,Female,Low,N,53851
C08770,43,F,High,N,86981
C08771,58,Male,,Y,60746
C08772,23,M,Low,Y,10509
C08773,66,Female,High,Y,43320
C08774,47,Female,High,N,68358
C08775,39,M,Low,Y,13879
C08776,21,male,High,Y,43061
C08777,52,M,Medium,N,92862
C08778,56,M,Low,N,90020
C08779,32,F,Medium,N,77125
C08780,60,Male,Low,Y,46948
C08781,22,F,Low,N,26687
C08782,63,M,,N,50258
C08783,59,Female,High,N,42352
C08784,42,female,Low,N,71161
C08785,44,M,High,N,42903
C08786,29,Male,,Y,60148
C08787,44,F,High,Y,68891
C08788,28,Male,High,Y,90428
C08789,25,M,Low,Y,11906
C08790,53,male,Medium,Y,83539
C08791,40,male,Medium,Y,20471
C08792,36,F,Medium,N,96795
C08793,45,Female,High,Y,26788
C08794,43,female,High,Y,40886
C08795,51,F,Medium,Y,79757
C08796,51,female,Low,N,66590
C08797,50,male,Medium,Y,22471
C08798,37,Male,Low,N,89708
C08799,54,M,,N,29950
C08800,57,female,High,Y,13866
C08801,61,Female,Medium,Y,72971
C08802,22,Female,Low,Y,54118
C08803,41,Female,Low,Y,44406
C08804,47,male,Low,Y,50627
C08805,27,M,High,Y,13441
C08806,21,F,Low,Y,96186
C08807,48,male,Medium,Y,99115
C08808,56,M,Low,Y,75339
C08809,33,male,Low,Y,37372
C08810,54,F,High,Y,56400
C08811,49,F,Low,Y,22106
C08812,29,M,Low,Y,59634
C08813,54,M,Medium,N,55609
C08814,51,Male,Medium,N,68427
C08815,55,Female,Medium,N,95255
C08816,61,Male,Low,N,06653
C08817,21,Male,High,N,07532
C08818,68,M,Low,Y,66820
C08819,23,Male,,Y,04466
C08820,34,male,,Y,90161
C08821,34,Female,High,Y,13147
C08822,42,Female,,N,89974
C08823,22,male,High,Y,61173
C08824,63,Male,High,Y,79009
C08825,27,F,Medium,N,27154
C08826,33,M,Medium,N,82229
C08827,62,F,Medium,N,71523
C08828,25,F,High,N,73342
C08829,25,M,High,Y,04635
C08830,49,M,High,Y,44725
C08831,23,F,High,Y,61510
C08832,44,Female,High,Y,91028
C08833,26,F,High,N,63687
C08834,47,female,High,N,80561
C08835,45,M,High,N,69845
C08836,37,male,Low,N,13137
C08837,36,Male,Low,N,41964
C08838,60,male,Medium,Y,47630
C08839,68,male,Medium,Y,27879
C08840,23,Female,Low,N,35917
C08841,34,female,Low,N,23018
C08842,32,female,Medium,N,83771
C08843,62,female,High,Y,12641
C08844,50,female,Low,N,28334
C08845,21,Male,,Y,43936
C08846,48,female,Medium,Y,75156
C08847,60,Female,High,Y,56376
C08848,26,male,Medium,Y,46863
C08849,23,M,Medium,N,32246
C08850,34,Male,High,Y,32742
C08851,66,F,Medium,Y,96221
C08852,25,F,Medium,Y,81979
C08853,58,Female,High,Y,82475
C08854,66,F,Low,N,03050
C08855,40,male,High,N,84517
C08856,18,Female,Low,Y,97592
C08857,57,M,High,N,50638
C08858,32,Female,,N,93088
C08859,30,M,Low,N,57273
C08860,65,Female,High,N,15489
C08861,66,female,Low,Y,17790
C08862,45,M,Low,N,27265
C08863,41,M,Medium,N,11851
C08864,21,M,High,Y,15160
C08865,39,F,High,N,35176
C08866,67,Female,High,N,86936
C08867,31,F,Low,Y,90663
C08868,35,female,,N,13741
C08869,37,Male,Medium,Y,84874
C08870,54,Male,Medium,Y,72509
C08871,38,male,,N,09447
C08872,54,male,High,N,33616
C08873,51,F,,N,53968
C08874,56,Female,Low,Y,43072
C08875,50,female,Low,Y,83898
C08876,54,female,High,Y,21482
C08877,21,Male,Low,Y,33511
C08878,61,male,Medium,N,95320
C08879,19,Female,High,Y,04834
C08880,38,M,Low,N,25359
C08881,65,Male,Medium,N,17148
C08882,21,Female,High,N,81705
C08883,24,male,Medium,N,59841
C08884,38,female,,Y,43235
C08885,26,female,High,Y,83873
C08886,57,female,,Y,24507
C08887,65,M,High,N,43918
C08888,49,Female,High,N,80243
C08889,54,M,High,Y,50589
C08890,61,Female,High,N,72475
C08891,65,Female,High,N,65283
C08892,65,female,,Y,62683
C08893,26,Male,High,Y,34431
C08894,21,female,High,Y,62676
C08895,43,Female,,N,48872
C08896,61,female,Medium,Y,94424
C08897,32,female,Low,Y,83020
C08898,42,M,Medium,N,33987
C08899,50,Male,Medium,Y,40044
C08900,67,M,Medium,N,22417
C08901,34,Male,Medium,Y,76149
C08902,45,male,High,N,13239
C08903,32,M,High,N,21767
C08904,49,male,Medium,Y,78360
C08905,36,F,Medium,Y,29113
C08906,51,male,,Y,17034
C08907,31,Female,Medium,N,80579
C08908,69,male,Low,N,69258
C08909,20,Male,Low,Y,37894
C08910,32,male,Medium,Y,19625
C08911,59,Male,Low,Y,71113
C08912,35,female,Low,N,12714
C08913,69,Male,Medium,Y,83364
C08914,33,F,Medium,N,28824
C08915,24,Male,Low,Y,23590
C08916,63,female,Medium,N,17718
C08917,32,F,High,Y,96876
C08918,25,male,High,Y,53033
C08919,68,Male,Medium,N,10563
C08920,47,F,Medium,N,79472
C08921,47,F,Low,Y,43135
C08922,67,M,Medium,Y,82013
C08923,20,Male,,Y,02428
C08924,27,female,High,N,37944
C08925,46,male,Low,Y,22471
C08926,52,Male,High,Y,11127
C08927,53,Female,High,N,43424
C08928,37,male,High,Y,09609
C08929,66,female,Medium,Y,31222
C08930,57,male,Medium,N,56367
C08931,22,Male,High,N,38385
C08932,35,male,Medium,Y,33110
C08933,26,Male,Low,Y,51248
C08934,52,male,,Y,57493
C08935,26,F,Low,N,47809
C08936,25,female,Medium,Y,85451
C08937,42,Male,,N,27396
C08938,50,Female,Medium,Y,49125
C08939,50,F,Low,N,87211
C08940,55,male,,N,39997
C08941,52,F,High,N,23916
C08942,44,Male,Medium,Y,54833
C08943,64,Male,Medium,Y,66584
C08944,20,M,Medium,Y,80832
C08945,29,M,Low,N,49456
C08946,51,M,High,N,31279
C08947,57,F,High,N,08502
C08948,24,M,,N,20532
C08949,61,male,Low,N,32897
C08950,53,F,High,Y,06233
C08951,61,F,High,N,69929
