CustomerID,TransactionID,Date,StoreID,ProductCategory,AmountSpent,Quantity,DiscountApplied
C08699,T136094,11/19/2023,S030,Toys,38.33,4,10
C05636,T136095,02/02/2024,S006,Beauty,141.58,4,5
C05725,T136096,2025-04-17,S018,Home,145.34,1,15
C04072,T136097,2024-06-19,S017,Beauty,32.5,4,5
C05442,T136098,2023-08-17,S050,Toys,,3,0
C08161,T136099,09/18/2024,S011,Toys,86.08,3,5
C06046,T136100,05/29/2025,S042,Clothing,110.87,2,15
C03315,T136101,09/18/2024,S021,Clothing,105.69,3,15
C01957,T136102,2023-08-13,S029,Toys,11.07,1,0
C05903,T136103,2024-07-08,S011,Clothing,34.59,4,15
C07309,T136104,12/28/2024,S021,Clothing,140.29,3,20
C02196,T136105,06/28/2023,S034,Toys,66.4,3,10
C03973,T136106,05/16/2025,S042,Clothing,155.24,2,20
C05507,T136107,10/16/2023,S025,Home,32.87,1,5
C08388,T136108,02/17/2025,S050,Electronics,145.55,2,20
C02385,T136109,06/22/2024,S022,Clothing,84.33,4,0
C06553,T136110,03/11/2024,S033,Electronics,,2,5
C02483,T136111,07/05/2024,S038,Beauty,83.37,1,15
C02413,T136112,02/17/2025,S038,Electronics,115.05,1,20
C07223,T136113,09/13/2024,S002,Electronics,81.74,1,20
C08178,T136114,11/05/2023,S016,Electronics,117.23,1,15
C09769,T136115,2023-08-12,S029,Beauty,193.96,2,15
C03049,T136116,2024-10-11,S022,Home,79.27,2,10
C05004,T136117,04/06/2025,S008,Beauty,136.96,4,10
C02055,T136118,07/11/2023,S038,Electronics,44.64,4,15
C06713,T136119,2024-01-03,S048,Electronics,157.13,3,20
C07311,T136120,2023-08-18,S010,Beauty,129.03,2,20
C05223,T136121,01/18/2024,S038,Clothing,130.65,4,10
C03252,T136122,2025-05-23,S034,Clothing,153.36,4,0
C09058,T136123,08/07/2023,S050,Home,57.73,2,15
C07789,T136124,06/25/2023,S018,Beauty,147.72,3,5
C01999,T136125,09/23/2024,S011,Home,74.04,1,10
C05261,T136126,05/24/2024,S024,Clothing,171.57,2,5
C05091,T136127,2023-08-28,S016,Electronics,50.01,4,10
C04859,T136128,2023-07-13,S010,Beauty,82.16,2,15
C07048,T136129,06/09/2024,S003,Beauty,50.44,2,0
C06667,T136130,03/18/2025,S021,Beauty,5.0,1,20
C08584,T136131,2025-05-28,S007,Electronics,41.69,3,5
C05656,T136132,01/22/2025,S048,Clothing,99.1,2,0
C04717,T136133,10/20/2024,S015,Beauty,145.11,3,20
C02035,T136134,2023-11-20,S007,Toys,,3,5
C09284,T136135,2024-05-10,S048,Home,166.19,1,0
C08502,T136136,07/04/2024,S044,Toys,152.25,1,10
C00289,T136137,05/27/2024,S003,Electronics,124.41,1,5
C06623,T136138,2023-11-07,S010,Beauty,101.45,4,15
C00545,T136139,2023-06-25,S046,Clothing,129.92,3,5
C09934,T136140,11/25/2023,S014,Beauty,114.82,3,15
C06605,T136141,09/18/2024,S004,Toys,118.11,2,5
C07130,T136142,2023-10-18,S009,Electronics,5.0,4,0
C04328,T136143,2024-11-21,S009,Clothing,130.22,2,0
C04328,T136144,2025-02-25,S039,Clothing,135.46,4,0
C03868,T136145,2023-07-15,S024,Beauty,5.0,4,15
C05155,T136146,09/26/2023,S032,Clothing,132.81,4,20
C04431,T136147,2025-03-23,S045,Electronics,143.48,2,5
C05777,T136148,04/26/2024,S001,Electronics,31.19,2,0
C06865,T136149,2024-05-27,S009,Toys,5.0,3,0
C03699,T136150,03/21/2025,S017,Toys,142.92,4,15
C06736,T136151,07/07/2023,S038,Beauty,73.19,3,15
C01231,T136152,12/03/2024,S047,Clothing,118.05,1,20
C09169,T136153,08/18/2023,S032,Beauty,122.38,1,20
C00330,T136154,10/22/2024,S041,Electronics,136.04,3,10
C08663,T136155,2024-04-12,S037,Beauty,128.67,4,0
C05460,T136156,09/13/2024,S033,Electronics,80.16,1,20
C08223,T136157,2025-03-01,S013,Toys,89.98,4,20
C09752,T136158,2023-07-21,S019,Home,85.55,2,20
C00801,T136159,2024-05-03,S018,Toys,111.33,3,15
C02672,T136160,2024-02-04,S001,Home,145.64,2,10
C07858,T136161,10/18/2024,S011,Beauty,45.66,3,10
C02508,T136162,12/20/2023,S029,Clothing,110.4,73,20
C09246,T136163,2025-02-02,S010,Home,101.06,4,20
C08823,T136164,2023-06-11,S033,Toys,68.88,3,20
C02167,T136165,04/21/2025,S041,Electronics,116.88,2,5
C01297,T136166,02/03/2025,S047,Beauty,145.1,3,15
C04550,T136167,01/30/2024,S013,Clothing,97.58,2,10
C09461,T136168,08/18/2023,S030,Electronics,129.99,2,15
C04904,T136169,01/25/2024,S033,Electronics,76.13,1,5
C06950,T136170,09/12/2023,S012,Home,171.87,2,15
C02323,T136171,11/10/2024,S034,Electronics,155.52,1,20
C02950,T136172,2023-12-23,S041,Electronics,73.47,3,15
C06275,T136173,02/20/2025,S031,Toys,112.41,2,10
C09023,T136174,2024-01-31,S014,Toys,5.0,3,20
C04469,T136175,03/04/2024,S014,Home,26.88,3,5
C02727,T136176,02/23/2024,S004,Clothing,209.48,3,15
C05315,T136177,04/19/2025,S029,Clothing,41.05,2,0
C05472,T136178,2023-10-29,S026,Clothing,81.83,3,15
C05129,T136179,2024-05-31,S033,Toys,5.0,4,20
C09422,T136180,01/04/2024,S024,Clothing,88.1,2,0
C07127,T136181,2024-11-11,S022,Electronics,125.12,4,10
C04146,T136182,2023-07-20,S047,Clothing,94.2,1,15
C04264,T136183,2024-01-02,S007,Toys,74.54,1,10
C04799,T136184,10/14/2024,S030,Electronics,,4,15
C09818,T136185,04/06/2025,S002,Electronics,110.1,3,20
C09570,T136186,06/14/2024,S023,Home,112.08,2,15
C04403,T136187,08/17/2024,S020,Toys,129.56,1,0
C04365,T136188,05/31/2025,S011,Clothing,104.98,4,5
C07925,T136189,2023-10-05,S003,Home,94.81,4,5
C09640,T136190,08/14/2024,S015,Toys,134.96,1,15
C09412,T136191,12/10/2024,S009,Clothing,108.28,4,10
C06333,T136192,2023-08-14,S014,Toys,126.27,3,5
C05224,T136193,05/10/2024,S024,Electronics,54.9,2,15
C09477,T136194,2024-06-15,S026,Beauty,33.69,2,0
C09033,T136195,2025-02-15,S026,Toys,7.66,2,20
C00358,T136196,2024-07-27,S016,Clothing,73.27,2,0
C07711,T136197,04/12/2025,S014,Clothing,137.7,3,15
C05003,T136198,04/06/2024,S031,Beauty,135.7,3,15
C05120,T136199,2024-08-27,S010,Clothing,118.9,3,0
C05554,T136200,2025-03-07,S017,Clothing,42.5,1,20
C09701,T136201,2024-09-11,S003,Beauty,112.65,2,5
C00520,T136202,07/21/2023,S016,Electronics,71.85,3,20
C04223,T136203,02/01/2024,S023,Electronics,134.34,2,0
C07194,T136204,03/02/2025,S042,Toys,111.01,2,15
C00624,T136205,2023-12-07,S002,Clothing,,3,20
C08978,T136206,07/31/2023,S033,Home,82.03,1,10
C02886,T136207,01/27/2024,S038,Home,91.13,3,20
C02015,T136208,2023-11-04,S034,Home,171.12,2,5
C09139,T136209,09/01/2023,S005,Home,97.15,2,10
C00929,T136210,08/12/2024,S001,Clothing,96.02,4,5
C00456,T136211,10/14/2024,S047,Beauty,121.94,2,20
C06464,T136212,08/02/2023,S048,Beauty,106.14,1,15
C05834,T136213,2024-03-09,S039,Beauty,70.95,3,20
C08318,T136214,08/27/2023,S039,Clothing,48.42,4,5
C05265,T136215,06/16/2023,S028,Toys,100.86,1,20
C07668,T136216,2024-01-06,S023,Beauty,61.44,4,0
C07558,T136217,2025-04-09,S048,Clothing,106.76,1,15
C04246,T136218,2023-11-04,S049,Beauty,118.4,3,15
C05009,T136219,2023-12-24,S010,Clothing,122.49,3,0
C05791,T136220,09/01/2024,S045,Electronics,5.0,2,10
C07073,T136221,2025-03-04,S013,Beauty,114.8,1,10
C09581,T136222,11/06/2023,S034,Clothing,89.41,3,15
C07470,T136223,2024-05-17,S006,Clothing,72.22,4,20
C03819,T136224,2024-08-04,S040,Clothing,39.86,2,10
C05862,T136225,08/22/2023,S021,Electronics,41.98,2,20
C04831,T136226,12/26/2024,S002,Electronics,50.45,4,5
C04467,T136227,11/23/2023,S008,Home,135.11,1,20
C04793,T136228,2024-11-26,S012,Toys,131.02,3,0
C01776,T136229,2023-09-30,S025,Electronics,136.59,3,0
C09228,T136230,11/05/2024,S019,Toys,95.91,2,15
C03683,T136231,2024-10-28,S032,Toys,10.34,2,15
C06459,T136232,08/07/2024,S032,Beauty,124.32,4,20
C06780,T136233,09/18/2023,S020,Beauty,109.7,4,20
C08490,T136234,2025-01-19,S032,Toys,117.05,4,10
C01021,T136235,09/02/2024,S008,Home,47.09,4,15
C05682,T136236,01/07/2025,S032,Electronics,76.09,2,20
C01763,T136237,2025-05-02,S010,Beauty,104.79,4,0
C09714,T136238,2024-02-05,S006,Beauty,85.54,4,5
C09187,T136239,2023-10-17,S046,Beauty,126.43,4,5
C04783,T136240,09/15/2023,S012,Beauty,148.84,1,15
C05477,T136241,07/11/2024,S001,Toys,138.17,3,10
C07893,T136242,2024-09-08,S015,Clothing,156.95,2,15
C00562,T136243,2025-01-25,S039,Toys,108.46,4,0
C00985,T136244,02/09/2024,S048,Home,59.21,2,0
C05569,T136245,2023-11-13,S017,Clothing,83.43,4,20
C09147,T136246,2024-05-01,S048,Toys,111.68,4,0
C06863,T136247,11/11/2024,S037,Toys,47.95,2,15
C02637,T136248,06/28/2024,S017,Toys,185.24,1,10
C06985,T136249,02/20/2025,S013,Beauty,69.58,1,5
C01819,T136250,09/23/2024,S001,Clothing,98.76,3,15
C06659,T136251,2024-09-08,S015,Toys,103.37,2,20
C09897,T136252,2024-02-07,S037,Electronics,111.05,2,10
C08077,T136253,11/20/2024,S040,Toys,112.37,3,20
C09301,T136254,2024-08-18,S003,Home,149.72,3,20
C05791,T136255,01/30/2024,S006,Electronics,6.92,4,15
C02507,T136256,09/07/2024,S038,Electronics,107.04,4,20
C06040,T136257,01/15/2024,S029,Home,94.03,1,10
C09542,T136258,03/05/2025,S012,Electronics,87.31,1,10
C06286,T136259,07/19/2023,S010,Clothing,115.51,3,0
C01338,T136260,07/24/2024,S015,Electronics,47.65,1,0
C03723,T136261,2025-02-23,S036,Electronics,64.62,3,15
C08442,T136262,06/23/2024,S023,Toys,67.86,4,5
C06657,T136263,09/29/2024,S025,Toys,70.78,4,0
C07436,T136264,2023-11-20,S021,Beauty,72.97,3,20
C08456,T136265,2024-12-10,S037,Electronics,117.27,4,10
C05811,T136266,2025-02-19,S026,Home,27.58,2,10
C07811,T136267,2025-04-20,S031,Beauty,132.53,2,15
C08083,T136268,04/27/2024,S033,Electronics,104.73,4,20
C05396,T136269,2023-09-10,S001,Beauty,130.19,2,20
C01742,T136270,08/31/2024,S019,Beauty,41.57,3,5
C09468,T136271,2025-04-25,S025,Home,117.88,3,0
C07079,T136272,11/17/2024,S047,Clothing,,4,15
C01204,T136273,12/13/2023,S009,Toys,114.23,1,0
C05510,T136274,2023-08-30,S027,Home,37.79,2,5
C03258,T136275,07/28/2023,S012,Beauty,50.57,3,5
C01374,T136276,2025-04-24,S021,Clothing,149.73,3,15
C08787,T136277,02/14/2025,S047,Clothing,79.14,2,10
C09164,T136278,07/13/2024,S030,Home,111.66,3,10
C08567,T136279,06/28/2024,S039,Electronics,187.88,4,15
C07570,T136280,2024-05-10,S001,Electronics,,3,0
C03081,T136281,05/09/2025,S021,Beauty,144.52,2,10
C05022,T136282,01/14/2024,S050,Clothing,154.8,4,20
C09959,T136283,2024-07-15,S019,Home,,3,10
C00904,T136284,2025-02-10,S001,Electronics,6.36,2,15
C03056,T136285,2024-09-18,S002,Electronics,21.97,2,10
C07781,T136286,07/06/2024,S039,Electronics,49.01,3,5
C05356,T136287,2024-11-04,S012,Clothing,140.19,4,5
C00598,T136288,05/26/2025,S015,Electronics,113.04,2,10
C08479,T136289,04/15/2025,S020,Electronics,111.57,2,20
C00493,T136290,2025-04-06,S040,Home,38.17,1,20
C03121,T136291,03/15/2024,S030,Home,62.37,4,15
C08507,T136292,07/10/2023,S034,Beauty,73.22,1,0
C05131,T136293,09/21/2023,S010,Beauty,114.91,3,20
C02602,T136294,2025-02-24,S031,Clothing,,21,20
C07007,T136295,12/29/2023,S042,Home,30.88,1,5
C05951,T136296,2024-08-14,S014,Home,88.3,1,0
C02786,T136297,2025-04-08,S001,Clothing,75.08,2,0
C06666,T136298,2024-11-29,S041,Home,114.26,2,0
C00983,T136299,2023-12-17,S009,Clothing,123.79,4,15
C04081,T136300,08/07/2024,S022,Toys,210.03,4,20
C06246,T136301,08/15/2024,S019,Clothing,55.63,2,5
C01759,T136302,2024-07-10,S022,Toys,121.38,3,10
C07438,T136303,05/06/2025,S023,Beauty,128.05,3,5
C04855,T136304,2024-01-23,S017,Electronics,169.59,4,20
C02858,T136305,2024-08-24,S028,Clothing,195.49,4,5
C01930,T136306,04/08/2024,S025,Toys,46.12,4,15
C01363,T136307,2024-01-05,S048,Toys,43.51,1,15
C01269,T136308,08/31/2023,S006,Beauty,65.92,2,15
C05643,T136309,2025-04-08,S046,Clothing,129.22,2,5
C07880,T136310,2024-08-13,S028,Clothing,165.16,4,10
C02363,T136311,11/06/2024,S020,Toys,111.19,1,5
C04406,T136312,2024-08-04,S018,Clothing,,3,0
C03427,T136313,10/02/2023,S028,Electronics,104.61,4,15
C02010,T136314,05/03/2025,S035,Clothing,87.5,3,0
C02976,T136315,01/28/2024,S012,Toys,132.9,1,0
C03404,T136316,2023-08-22,S012,Electronics,76.5,3,5
C06084,T136317,2023-10-15,S033,Electronics,73.11,3,15
C00987,T136318,09/26/2024,S020,Home,244.9,1,20
C07330,T136319,09/11/2024,S046,Toys,131.92,2,20
C06460,T136320,2024-04-09,S001,Home,78.41,4,5
C04719,T136321,07/25/2024,S021,Toys,100.32,2,0
C06814,T136322,2025-05-10,S049,Clothing,134.32,1,20
C05776,T136323,2024-03-04,S045,Toys,73.55,3,15
C05644,T136324,09/20/2023,S023,Electronics,104.76,3,0
C03428,T136325,03/11/2025,S008,Toys,90.16,2,20
C04667,T136326,2024-12-21,S008,Toys,92.65,2,10
C01937,T136327,10/14/2023,S024,Beauty,,4,0
C07195,T136328,03/13/2025,S041,Beauty,,2,0
C03722,T136329,02/19/2025,S038,Home,199.26,2,5
C08758,T136330,2024-01-08,S015,Toys,85.13,3,0
C09282,T136331,2024-08-17,S001,Beauty,50.57,3,15
C04591,T136332,02/05/2025,S016,Home,,3,10
C05417,T136333,2023-12-03,S045,Clothing,48.56,4,20
C05437,T136334,2024-02-16,S002,Home,74.77,4,10
C03545,T136335,11/26/2024,S011,Home,71.43,4,20
C03768,T136336,08/19/2024,S028,Home,75.35,2,0
C05915,T136337,2023-09-28,S012,Clothing,43.78,1,15
C04477,T136338,11/28/2024,S009,Toys,61.61,4,10
C04336,T136339,02/17/2024,S022,Electronics,5.0,3,10
C04366,T136340,02/12/2024,S021,Clothing,41.6,2,20
C02006,T136341,2023-08-03,S025,Beauty,47.85,3,15
C02231,T136342,2023-08-17,S016,Home,67.54,3,20
C00660,T136343,2025-05-15,S020,Beauty,75.7,38,20
C08512,T136344,2024-11-12,S045,Toys,155.82,1,0
C01728,T136345,2023-08-15,S007,Electronics,52.59,1,5
C08363,T136346,2023-11-02,S019,Electronics,138.44,1,5
C05586,T136347,2024-12-05,S014,Clothing,,1,5
C08735,T136348,09/15/2023,S040,Clothing,93.34,3,5
C00840,T136349,01/10/2025,S013,Beauty,155.72,3,5
C06829,T136350,2024-12-15,S038,Clothing,214.06,2,10
C04903,T136351,2023-11-19,S028,Electronics,99.18,2,20
C04908,T136352,2025-05-16,S014,Electronics,165.44,1,10
C05806,T136353,2025-04-30,S023,Home,87.18,4,5
C04571,T136354,02/08/2024,S032,Home,119.95,2,15
C06962,T136355,2023-06-18,S004,Electronics,21.39,2,20
C05347,T136356,2025-02-25,S033,Toys,158.56,1,0
C09769,T136357,2024-08-09,S013,Home,77.54,1,0
C05256,T136358,2023-07-30,S025,Home,92.32,1,15
C06535,T136359,2025-01-29,S046,Home,101.67,4,20
C02312,T136360,2024-12-31,S036,Home,146.84,3,15
C09548,T136361,2024-03-21,S030,Home,,2,15
C09150,T136362,2024-02-25,S020,Electronics,49.43,1,20
C08615,T136363,2024-07-01,S015,Home,114.49,3,0
C03883,T136364,06/22/2023,S001,Clothing,105.41,2,5
C02298,T136365,09/29/2024,S034,Electronics,94.03,2,0
C06232,T136366,01/29/2024,S001,Home,5.0,4,20
C03471,T136367,08/05/2023,S017,Beauty,5.0,1,10
C08106,T136368,2023-11-10,S039,Home,78.59,3,0
C07179,T136369,09/18/2023,S047,Electronics,,2,0
C09849,T136370,11/04/2024,S007,Toys,160.37,1,20
C06282,T136371,10/30/2023,S029,Clothing,118.03,4,10
C04052,T136372,04/25/2025,S047,Beauty,72.74,3,0
C07021,T136373,04/20/2024,S003,Clothing,46.52,2,0
C00101,T136374,2023-08-13,S020,Beauty,166.09,1,10
C08359,T136375,2024-01-02,S048,Clothing,76.78,2,15
C05908,T136376,2023-06-21,S028,Home,134.24,4,20
C03712,T136377,01/04/2025,S032,Clothing,77.51,3,15
C06665,T136378,03/08/2024,S018,Clothing,78.07,3,0
C03510,T136379,09/20/2024,S042,Home,172.2,4,10
C05082,T136380,2025-01-31,S014,Toys,144.34,1,10
C08159,T136381,11/11/2024,S002,Electronics,148.07,2,10
C00152,T136382,10/13/2024,S018,Electronics,5.0,3,20
C04297,T136383,05/06/2024,S032,Clothing,26.03,2,10
C03262,T136384,09/11/2023,S039,Home,69.69,1,5
C09758,T136385,2025-02-19,S009,Toys,117.19,1,15
C06371,T136386,02/02/2025,S027,Beauty,92.39,4,10
C01710,T136387,08/01/2024,S041,Home,145.98,95,0
C07230,T136388,2024-11-02,S029,Beauty,94.5,1,10
C04225,T136389,03/30/2025,S021,Clothing,139.44,1,10
C07942,T136390,2024-04-10,S026,Clothing,86.67,2,5
C08042,T136391,04/27/2024,S043,Toys,130.73,1,10
C04684,T136392,2023-11-13,S008,Electronics,91.81,3,5
C07854,T136393,02/10/2025,S001,Clothing,193.49,1,15
C06685,T136394,01/22/2024,S031,Electronics,158.82,2,0
C08732,T136395,03/14/2025,S025,Clothing,75.08,76,15
C00991,T136396,07/17/2023,S025,Clothing,63.29,4,5
C00765,T136397,2025-01-24,S013,Toys,35.49,3,10
C02310,T136398,2024-09-20,S009,Toys,134.62,3,5
C03007,T136399,2023-07-28,S049,Toys,83.07,4,15
C00299,T136400,12/29/2023,S050,Toys,164.04,4,20
C02857,T136401,06/22/2023,S031,Clothing,48.25,1,0
C09636,T136402,04/17/2025,S029,Beauty,93.25,1,0
C07553,T136403,04/17/2024,S013,Beauty,102.72,1,0
C05423,T136404,11/15/2023,S035,Clothing,65.04,3,0
C09761,T136405,11/04/2024,S034,Clothing,54.28,2,20
C09776,T136406,2024-06-21,S030,Clothing,65.55,2,20
C04949,T136407,09/19/2024,S032,Beauty,129.93,3,0
C09845,T136408,2024-08-29,S038,Home,111.76,1,15
C02300,T136409,08/26/2024,S006,Clothing,138.36,4,20
C09323,T136410,2024-04-21,S038,Clothing,105.04,4,5
C00804,T136411,2025-02-14,S036,Home,52.36,2,0
C03207,T136412,2023-08-31,S046,Clothing,26.81,3,0
C02103,T136413,06/05/2024,S044,Clothing,14.32,1,5
C01562,T136414,2024-08-18,S006,Toys,125.29,3,15
C02546,T136415,2025-02-16,S014,Clothing,52.07,3,10
C08281,T136416,03/22/2025,S027,Toys,95.52,1,15
C02640,T136417,2024-06-26,S001,Toys,209.1,4,20
C03707,T136418,12/25/2024,S017,Toys,160.08,1,0
C05181,T136419,10/20/2023,S001,Electronics,58.4,1,5
C08651,T136420,2025-05-31,S007,Beauty,88.95,4,0
C03391,T136421,09/04/2023,S042,Beauty,48.4,3,5
C09058,T136422,07/15/2023,S009,Beauty,10.39,3,10
C08442,T136423,2024-04-28,S020,Toys,32.04,4,0
C08715,T136424,03/24/2024,S014,Toys,207.51,1,5
C03679,T136425,2025-06-02,S040,Toys,81.66,3,15
C07976,T136426,2023-07-21,S046,Electronics,181.31,3,10
C02186,T136427,2023-09-09,S040,Electronics,122.42,3,10
C08024,T136428,2024-04-16,S050,Beauty,5.0,1,5
C07147,T136429,04/05/2024,S018,Beauty,153.77,2,20
C04364,T136430,2025-01-09,S026,Electronics,46.84,3,5
C05511,T136431,2023-09-10,S013,Beauty,168.47,4,20
C00181,T136432,09/05/2024,S031,Electronics,135.09,4,0
C02780,T136433,2024-03-16,S019,Clothing,64.07,2,20
C04765,T136434,2025-02-20,S016,Beauty,157.07,4,20
C09135,T136435,2024-04-23,S015,Home,31.16,3,5
C02343,T136436,02/19/2024,S001,Toys,54.75,3,15
C07455,T136437,2024-11-15,S003,Toys,187.11,1,0
C06177,T136438,2023-07-12,S021,Electronics,70.28,2,15
C09343,T136439,2023-08-27,S008,Home,89.93,2,15
C04550,T136440,2024-03-29,S031,Toys,166.73,1,5
C00606,T136441,03/12/2025,S038,Toys,129.8,2,20
C09487,T136442,2024-02-11,S030,Beauty,96.62,4,10
C04750,T136443,2024-05-14,S029,Clothing,78.07,3,10
C07689,T136444,2023-06-14,S021,Toys,117.59,4,5
C01888,T136445,2024-01-06,S033,Clothing,170.24,3,20
C01238,T136446,12/28/2024,S033,Clothing,120.51,1,20
C05166,T136447,02/02/2024,S044,Beauty,93.18,3,20
C02561,T136448,02/10/2024,S016,Electronics,115.88,1,15
C06034,T136449,11/27/2023,S036,Home,91.12,4,0
C08206,T136450,06/07/2024,S040,Home,116.81,1,15
C03967,T136451,2025-02-27,S034,Beauty,149.66,76,10
C07716,T136452,04/17/2025,S032,Beauty,56.37,2,15
C09533,T136453,08/04/2024,S023,Toys,84.91,1,5
C07913,T136454,01/06/2024,S029,Electronics,95.75,3,5
C06048,T136455,2025-03-11,S038,Toys,80.11,4,20
C06605,T136456,10/17/2023,S023,Beauty,168.94,2,10
C09438,T136457,07/09/2024,S006,Clothing,56.95,3,10
C01539,T136458,2024-01-31,S041,Electronics,,4,10
C01011,T136459,06/26/2024,S033,Electronics,40.06,1,10
C07085,T136460,2024-12-21,S033,Home,66.35,3,5
C02639,T136461,2025-03-06,S007,Toys,5.0,4,20
C00541,T136462,2024-11-11,S039,Toys,155.34,4,15
C02075,T136463,05/15/2024,S007,Beauty,55.21,4,10
C00118,T136464,2025-02-17,S024,Toys,76.6,1,15
C05512,T136465,2023-07-08,S037,Clothing,,4,10
C01186,T136466,11/27/2023,S006,Toys,189.63,3,0
C00729,T136467,2025-02-12,S012,Beauty,161.83,2,10
C05017,T136468,2024-04-21,S030,Toys,92.55,3,10
C03703,T136469,04/12/2025,S021,Toys,149.27,3,10
C01079,T136470,2025-01-19,S033,Toys,125.64,4,5
C06907,T136471,2023-11-08,S050,Home,162.41,1,10
C06220,T136472,2024-09-14,S046,Electronics,18.15,2,15
C03066,T136473,2024-06-22,S026,Toys,43.32,2,15
C01320,T136474,2025-04-23,S021,Electronics,116.72,3,10
C06762,T136475,2024-12-06,S002,Home,80.17,3,5
C02291,T136476,2024-11-20,S042,Home,80.11,4,20
C08296,T136477,2025-01-31,S039,Clothing,47.09,2,10
C04426,T136478,2024-01-09,S025,Electronics,139.62,2,5
C05521,T136479,08/10/2024,S048,Clothing,100.72,3,20
C08647,T136480,2025-02-15,S004,Clothing,97.89,3,20
C05530,T136481,12/23/2023,S014,Toys,103.79,4,0
C08401,T136482,2023-09-16,S033,Electronics,115.84,2,5
C03000,T136483,05/26/2025,S029,Toys,132.28,1,20
C04542,T136484,11/03/2024,S004,Clothing,45.17,2,0
C07149,T136485,05/06/2024,S033,Electronics,68.15,4,15
C01045,T136486,2023-12-11,S040,Toys,67.04,3,20
C05769,T136487,2023-10-09,S014,Clothing,16.53,2,15
C09650,T136488,2024-08-22,S027,Electronics,,2,10
C01061,T136489,2025-03-02,S004,Clothing,74.82,1,15
C06525,T136490,2023-06-12,S021,Beauty,5.0,2,0
C06252,T136491,2023-10-16,S017,Beauty,,3,20
C00806,T136492,2024-01-23,S030,Beauty,115.56,3,20
C04576,T136493,08/29/2024,S016,Clothing,142.7,1,10
C05468,T136494,2024-06-23,S010,Home,177.54,1,10
C02186,T136495,11/25/2023,S011,Home,57.18,1,0
C09924,T136496,2024-04-30,S004,Beauty,59.32,4,15
C03668,T136497,04/22/2025,S014,Toys,138.49,3,20
C04439,T136498,08/11/2023,S045,Beauty,95.67,3,5
C09819,T136499,01/30/2024,S035,Toys,135.52,3,20
C02883,T136500,01/02/2025,S047,Clothing,78.3,4,0
C02022,T136501,2023-10-15,S042,Home,117.45,3,20
C06044,T136502,2024-06-18,S025,Beauty,100.98,1,5
C00809,T136503,2024-10-02,S034,Toys,174.17,2,5
C04532,T136504,2024-12-19,S013,Toys,202.93,2,5
C00682,T136505,07/08/2023,S024,Clothing,110.48,1,20
C05081,T136506,08/15/2024,S012,Clothing,127.61,4,15
C06719,T136507,03/16/2025,S008,Beauty,201.71,2,10
C00084,T136508,2024-10-24,S048,Electronics,32.38,2,5
C04795,T136509,09/27/2023,S006,Beauty,80.01,3,5
C03238,T136510,09/06/2024,S035,Electronics,118.8,3,10
C01320,T136511,01/16/2025,S034,Beauty,82.43,4,0
C01442,T136512,2025-04-26,S006,Beauty,53.86,1,0
C08061,T136513,02/07/2025,S040,Beauty,,4,5
C07864,T136514,06/24/2023,S034,Home,68.08,1,5
C02700,T136515,08/11/2023,S042,Toys,253.92,2,20
C06815,T136516,2024-12-17,S016,Electronics,172.39,4,0
C00935,T136517,2025-01-05,S027,Clothing,97.76,2,20
C03183,T136518,2023-11-22,S030,Toys,125.18,3,5
C04755,T136519,05/20/2025,S010,Toys,137.85,2,10
C08663,T136520,07/31/2023,S003,Clothing,120.4,3,10
C09815,T136521,2025-04-01,S017,Clothing,243.77,1,0
C01815,T136522,2023-06-09,S020,Beauty,188.38,2,10
C08197,T136523,08/27/2024,S030,Clothing,142.64,3,20
C02554,T136524,2024-08-19,S006,Toys,49.26,1,15
C02781,T136525,02/12/2024,S019,Beauty,80.95,3,10
C05048,T136526,08/22/2024,S047,Clothing,42.3,1,0
C06104,T136527,12/03/2023,S011,Toys,34.82,2,0
C09505,T136528,09/23/2024,S015,Electronics,107.43,4,0
C01469,T136529,2024-03-08,S048,Beauty,6.95,1,0
C03999,T136530,2024-01-25,S006,Home,89.75,3,15
C08676,T136531,07/23/2023,S049,Clothing,131.33,2,10
C03293,T136532,02/06/2024,S007,Electronics,105.94,2,5
C01932,T136533,2025-02-06,S022,Electronics,34.66,3,15
C07492,T136534,03/29/2024,S026,Beauty,72.48,4,10
C00826,T136535,10/18/2023,S022,Beauty,56.01,2,0
C00708,T136536,01/29/2025,S043,Home,113.24,2,15
C01410,T136537,09/16/2024,S024,Home,46.48,2,20
C09177,T136538,2024-09-14,S019,Beauty,130.96,1,15
C02760,T136539,2024-03-10,S031,Toys,42.1,1,5
C02888,T136540,03/20/2025,S046,Home,68.77,17,10
C01993,T136541,2023-09-07,S031,Clothing,43.79,3,10
C08628,T136542,2024-10-04,S048,Electronics,82.75,1,0
C00502,T136543,04/20/2024,S010,Toys,,2,20
C08905,T136544,2024-01-20,S011,Home,185.16,1,5
C03378,T136545,06/13/2023,S003,Beauty,106.77,4,0
C06327,T136546,06/12/2023,S034,Home,25.57,2,20
C09148,T136547,2025-05-25,S020,Home,69.43,3,0
C05091,T136548,05/22/2025,S036,Beauty,79.34,2,10
C00375,T136549,2025-03-19,S037,Electronics,133.17,1,10
C04335,T136550,02/28/2025,S050,Toys,61.17,2,5
C04324,T136551,03/12/2025,S046,Home,60.42,1,0
C09920,T136552,12/03/2024,S015,Toys,127.88,4,0
C08066,T136553,2025-05-30,S048,Toys,,4,5
