SaleID,Date,CustomerID,ProductTier,Region,Revenue,ContractLength
S17911,03/29/2024,C4755,Basic,West,327.98,24
S17912,03/27/2024,C1173,Basic,NW,553.92,12
S17913,01/22/2024,C2059,Pro,NW,2555.59,12
S17914,04/04/2024,C4685,Enterprise,South,18502.51,12
S17915,01/18/2024,C5022,Basic,SE,443.2,12
S17916,02/15/2024,C2357,Basic,South,436.77,12
S17917,02/04/2024,C5190,Basic,NW,591.44,6
S17918,06/08/2024,C4774,Enterprise,South,12812.85,12
S17919,03/17/2024,C1580,Basic,SE,462.89,36
S17920,06/22/2024,C3611,Enterprise,North,22584.99,12
S17921,04/10/2024,C4120,Basic,West,649.35,12
S17922,02/08/2024,C3996,Enterprise,MidWest,19281.58,12
S17923,01/29/2024,C5981,Pro,NE,3023.54,24
S17924,06/20/2024,C4534,Pro,NW,4991.71,24
S17925,02/20/2024,C4015,Basic,NW,638.95,24
S17926,06/11/2024,C4790,Pro,NE,2485.62,12
S17927,03/23/2024,C5762,Basic,SE,574.49,12
S17928,03/15/2024,C3423,Basic,NE,403.14,12
S17929,01/22/2024,C3895,Basic,NE,545.45,24
S17930,03/31/2024,C5052,Enterprise,North,14136.3,12
S17931,06/03/2024,C3790,Pro,West,2570.54,
S17932,05/06/2024,C5655,Pro,NW,3379.07,
S17933,01/05/2024,C3811,Pro,NE,2320.05,
S17934,06/08/2024,C5669,Basic,East,475.86,12
S17935,05/31/2024,C4038,Enterprise,West,17380.48,12
S17936,04/16/2024,C4013,Pro,West,3082.47,12
S17937,02/13/2024,C1208,Pro,East,2862.44,12
S17938,04/03/2024,C3806,Pro,North,2760.72,6
S17939,03/05/2024,C3655,Enterprise,Central,13692.35,36
S17940,02/19/2024,C2966,Enterprise,South,23010.6,24
S17941,05/11/2024,C4168,Pro,West,3836.89,24
S17942,03/12/2024,C2097,Basic,SE,333.51,12
S17943,05/13/2024,C5613,Pro,SW,2192.26,12
S17944,01/07/2024,C1679,Pro,SE,2027.6,
S17945,05/05/2024,C4629,Basic,NW,456.14,12
S17946,03/22/2024,C1939,Basic,MidWest,623.85,12
S17947,02/12/2024,C3460,Pro,West,2354.64,12
S17948,01/14/2024,C5210,Pro,NE,3370.61,24
S17949,06/15/2024,C3986,Pro,South,3888.93,12
S17950,03/02/2024,C3344,Basic,Central,283.47,12
S17951,06/28/2024,C1608,Pro,SW,2569.23,24
S17952,03/19/2024,C5580,Pro,SW,1721.4,36
S17953,03/08/2024,C2837,Basic,South,436.84,12
S17954,04/24/2024,C3826,Basic,SE,548.48,12
S17955,04/20/2024,C2314,Enterprise,Central,6389.49,6
S17956,03/27/2024,C3563,Pro,SW,3004.34,6
S17957,01/11/2024,C2073,Basic,West,323.69,12
S17958,03/10/2024,C4006,Enterprise,South,8649.81,
S17959,06/17/2024,C2174,Basic,North,619.93,12
S17960,04/27/2024,C1505,Enterprise,NW,18486.48,36
S17961,06/17/2024,C4712,Basic,West,372.69,12
S17962,01/21/2024,C5338,Basic,North,499.9,12
S17963,03/26/2024,C5101,Pro,SW,2813.56,12
S17964,05/21/2024,C2343,Basic,SE,527.38,12
S17965,01/09/2024,C1608,Pro,West,3704.57,6
S17966,02/03/2024,C4230,Pro,NE,5024.53,6
S17967,06/08/2024,C3566,Enterprise,North,13303.07,24
S17968,01/03/2024,C1788,Pro,NE,4597.86,36
S17969,05/26/2024,C1549,Pro,Central,2300.28,6
S17970,01/05/2024,C5999,Basic,MidWest,487.87,24
S17971,03/18/2024,C2515,Basic,South,451.35,12
S17972,04/07/2024,C1758,Pro,NW,2652.79,12
S17973,02/21/2024,C3452,Basic,MidWest,523.76,12
S17974,04/30/2024,C4065,Pro,NW,3615.2,24
S17975,04/07/2024,C5025,Pro,South,3287.86,36
S17976,04/09/2024,C3419,Basic,North,577.64,6
S17977,01/10/2024,C3423,Pro,South,3556.15,12
S17978,06/26/2024,C3618,Basic,West,533.02,12
S17979,06/21/2024,C2220,Pro,South,2909.99,6
S17980,03/10/2024,C1491,Pro,South,2510.55,6
S17981,06/27/2024,C2675,Pro,Central,2628.59,
S17982,04/06/2024,C1330,Basic,East,636.24,12
S17983,03/26/2024,C2110,Pro,West,2590.55,12
S17984,04/03/2024,C4879,Basic,SE,558.94,12
S17985,05/11/2024,C4159,Pro,SE,4221.2,24
S17986,04/18/2024,C3146,Pro,SE,3423.84,6
S17987,04/14/2024,C4794,Pro,Central,3204.38,12
S17988,03/28/2024,C2658,Enterprise,SE,23725.45,36
S17989,02/03/2024,C1210,Pro,SW,3135.02,12
S17990,03/29/2024,C5201,Basic,South,462.03,6
S17991,03/07/2024,C5480,Basic,South,666.06,36
S17992,05/21/2024,C2159,Enterprise,NW,13149.43,
S17993,02/19/2024,C3459,Basic,Central,507.97,36
S17994,05/05/2024,C1464,Pro,MidWest,2604.51,36
S17995,03/13/2024,C2544,Pro,East,1316.47,12
S17996,03/09/2024,C3968,Pro,SE,1729.17,12
S17997,01/22/2024,C2982,Pro,South,2149.69,12
S17998,04/25/2024,C2411,Pro,SE,3039.7,6
S17999,06/20/2024,C1750,Pro,West,3133.38,12
S18000,01/22/2024,C2380,Enterprise,South,16773.3,12
S18001,06/19/2024,C3330,Pro,West,2464.37,
S18002,03/22/2024,C3340,Pro,Central,2404.56,12
S18003,05/10/2024,C1078,Pro,MidWest,5520.11,
S18004,01/30/2024,C2416,Pro,MidWest,2457.36,
S18005,01/06/2024,C5773,Enterprise,SE,17260.12,12
S18006,02/02/2024,C2640,Basic,NW,609.98,6
S18007,01/28/2024,C4575,Basic,Central,546.26,24
S18008,03/03/2024,C2913,Enterprise,NW,13748.21,36
S18009,01/20/2024,C3372,Pro,Central,2091.1,12
S18010,02/15/2024,C1180,Basic,NW,383.88,24
S18011,04/05/2024,C5717,Pro,South,2658.16,12
S18012,01/17/2024,C3052,Enterprise,South,14304.92,12
S18013,02/09/2024,C1739,Enterprise,MidWest,14800.78,12
S18014,05/26/2024,C2442,Pro,South,2422.81,12
S18015,03/01/2024,C1725,Basic,SE,451.93,24
S18016,01/23/2024,C5519,Enterprise,East,21933.42,6
S18017,01/20/2024,C1317,Pro,MidWest,2178.49,12
S18018,01/03/2024,C3963,Enterprise,Central,11577.42,12
S18019,01/04/2024,C2349,Basic,MidWest,369.53,
S18020,03/28/2024,C3896,Basic,West,786.02,12
S18021,06/07/2024,C4917,Pro,MidWest,1437.26,12
S18022,01/19/2024,C5683,Basic,South,464.81,12
S18023,02/09/2024,C3596,Pro,Central,4456.21,6
S18024,05/29/2024,C5775,Enterprise,SE,21908.46,12
S18025,06/09/2024,C5654,Pro,West,3273.35,
S18026,04/27/2024,C1500,Enterprise,West,17452.14,24
S18027,06/10/2024,C1220,Pro,West,2135.09,12
S18028,03/25/2024,C3312,Pro,SE,1778.62,12
S18029,06/19/2024,C4919,Enterprise,North,11720.44,12
S18030,01/28/2024,C5978,Pro,Central,2584.71,12
S18031,06/05/2024,C3071,Pro,West,3415.1,
S18032,02/01/2024,C1725,Pro,NE,2925.57,12
S18033,01/15/2024,C2116,Pro,MidWest,4334.55,6
S18034,06/29/2024,C2938,Basic,NE,526.19,12
S18035,02/05/2024,C2260,Enterprise,West,6880.39,12
S18036,02/21/2024,C3661,Enterprise,South,7815.8,6
S18037,01/21/2024,C3477,Pro,West,2695.92,12
S18038,02/17/2024,C4331,Pro,MidWest,2430.58,12
S18039,01/24/2024,C1066,Pro,South,2985.67,36
S18040,01/24/2024,C1707,Pro,NW,3627.02,12
S18041,01/01/2024,C5535,Pro,Central,3485.13,12
S18042,04/20/2024,C5868,Enterprise,MidWest,9525.57,12
S18043,06/24/2024,C1712,Pro,South,3951.99,24
S18044,02/29/2024,C1932,Basic,MidWest,465.63,24
S18045,02/23/2024,C2670,Enterprise,MidWest,15241.52,
S18046,01/13/2024,C3478,Pro,North,2278.48,24
S18047,01/21/2024,C2910,Enterprise,NE,17062.05,24
S18048,04/09/2024,C3146,Basic,West,535.11,12
S18049,03/23/2024,C5115,Basic,South,647.54,12
S18050,06/09/2024,C4005,Enterprise,SE,11827.78,6
S18051,05/15/2024,C4874,Basic,West,509.86,6
S18052,02/19/2024,C1562,Enterprise,SW,16883.23,12
S18053,05/01/2024,C2655,Enterprise,West,16537.6,36
S18054,02/20/2024,C2755,Pro,SE,4039.41,12
S18055,05/06/2024,C5921,Basic,SE,421.75,36
S18056,06/03/2024,C4542,Pro,NW,3383.05,12
S18057,06/29/2024,C2440,Enterprise,MidWest,17833.17,6
S18058,02/17/2024,C4782,Pro,NE,2708.11,12
S18059,04/30/2024,C4502,Pro,East,3191.51,24
S18060,03/14/2024,C5479,Pro,West,3153.31,12
S18061,06/22/2024,C4407,Basic,NW,545.05,12
S18062,05/31/2024,C1714,Enterprise,South,13409.49,12
S18063,01/16/2024,C2520,Enterprise,SW,11058.13,24
S18064,04/23/2024,C5043,Enterprise,North,15829.7,
S18065,02/17/2024,C2959,Pro,South,3550.47,12
S18066,05/09/2024,C3378,Pro,North,2227.03,12
S18067,01/02/2024,C2052,Basic,NW,586.47,6
S18068,01/21/2024,C1950,Pro,West,3142.59,6
S18069,02/15/2024,C1954,Pro,MidWest,2891.07,12
S18070,02/20/2024,C2234,Enterprise,West,14713.21,12
S18071,03/08/2024,C1212,Enterprise,West,9280.43,24
S18072,02/06/2024,C2355,Enterprise,South,16024.44,12
S18073,05/18/2024,C1707,Enterprise,SE,13955.32,24
S18074,05/27/2024,C2669,Enterprise,SE,16321.64,12
S18075,02/18/2024,C5116,Basic,SE,485.2,6
S18076,06/28/2024,C1684,Enterprise,SE,12428.78,12
S18077,02/01/2024,C2833,Pro,NW,2103.44,12
S18078,06/28/2024,C1323,Basic,NE,327.09,12
S18079,01/20/2024,C1755,Basic,NW,463.03,6
S18080,02/18/2024,C3375,Pro,Central,1004.17,24
S18081,02/17/2024,C5850,Basic,SE,356.9,12
S18082,03/23/2024,C3501,Pro,West,3683.29,12
S18083,02/28/2024,C5591,Pro,Central,2288.78,12
S18084,02/11/2024,C1281,Enterprise,NW,18270.45,12
S18085,04/11/2024,C2333,Enterprise,SW,17783.14,12
S18086,06/11/2024,C5306,Pro,MidWest,2377.75,12
S18087,05/31/2024,C5934,Basic,East,595.28,12
S18088,03/16/2024,C1415,Basic,SW,634.68,12
S18089,06/02/2024,C5555,Basic,North,353.09,24
S18090,04/15/2024,C5464,Basic,East,1766.79,12
S18091,05/09/2024,C5327,Enterprise,NW,11781.65,12
S18092,06/12/2024,C1575,Pro,North,1753.52,12
S18093,03/14/2024,C5738,Basic,SE,524.22,6
S18094,02/25/2024,C4111,Basic,West,555.01,12
S18095,04/19/2024,C4376,Pro,South,2951.23,12
S18096,03/05/2024,C3474,Pro,West,4447.0,12
S18097,03/29/2024,C3952,Basic,South,574.51,12
S18098,03/02/2024,C2292,Enterprise,East,14681.91,12
S18099,05/15/2024,C2542,Basic,MidWest,516.82,
S18100,01/02/2024,C1958,Basic,Central,802.91,24
S18101,06/16/2024,C5688,Basic,North,547.4,
S18102,06/23/2024,C1882,Pro,SW,4118.42,24
S18103,03/05/2024,C5716,Basic,South,595.94,12
S18104,03/13/2024,C5834,Basic,NE,385.15,24
S18105,02/11/2024,C1295,Basic,SW,394.42,24
S18106,01/17/2024,C5203,Pro,West,2977.07,24
S18107,01/16/2024,C2262,Basic,NW,489.27,6
S18108,01/17/2024,C1574,Basic,North,529.97,12
S18109,05/06/2024,C2777,Pro,East,4001.3,6
S18110,03/29/2024,C2574,Basic,SW,582.68,24
S18111,01/16/2024,C3629,Pro,SW,1820.62,6
S18112,06/07/2024,C4215,Basic,South,435.13,12
S18113,04/20/2024,C5600,Basic,SW,664.12,6
S18114,01/21/2024,C2694,Pro,NW,3497.97,36
S18115,06/21/2024,C1770,Basic,South,343.41,24
S18116,04/24/2024,C4623,Basic,West,481.72,36
S18117,01/04/2024,C2241,Pro,Central,1481.7,12
S18118,06/21/2024,C2912,Enterprise,SE,20385.99,6
S18119,01/23/2024,C4531,Pro,MidWest,3427.56,
S18120,03/22/2024,C4266,Enterprise,MidWest,14033.65,12
S18121,05/30/2024,C5006,Enterprise,NE,14641.91,12
S18122,04/02/2024,C1441,Enterprise,Central,17760.93,12
S18123,06/27/2024,C3460,Pro,South,3996.21,12
S18124,06/23/2024,C1566,Pro,NE,3349.48,
S18125,06/04/2024,C4967,Basic,North,572.48,6
S18126,06/22/2024,C1696,Basic,West,539.71,12
S18127,01/17/2024,C1092,Pro,East,4102.76,
S18128,05/25/2024,C2783,Enterprise,SW,24077.46,
S18129,03/08/2024,C5488,Pro,East,2472.72,12
S18130,03/22/2024,C5613,Pro,South,2846.51,24
S18131,04/25/2024,C1755,Pro,NE,3043.84,12
S18132,04/01/2024,C1943,Pro,SW,2448.32,12
S18133,05/02/2024,C5146,Pro,South,2712.24,12
S18134,04/04/2024,C4925,Pro,NW,2941.43,12
S18135,05/07/2024,C3380,Basic,NW,502.01,12
S18136,03/17/2024,C1292,Pro,NE,2666.23,12
S18137,05/05/2024,C3630,Enterprise,SW,12333.62,
S18138,03/21/2024,C1247,Enterprise,MidWest,15283.01,36
S18139,05/19/2024,C1917,Basic,NW,419.35,12
S18140,02/18/2024,C2959,Enterprise,North,16832.11,
S18141,02/28/2024,C2687,Basic,NE,376.4,6
S18142,05/30/2024,C2301,Basic,NW,498.01,12
S18143,02/13/2024,C1187,Pro,NW,4331.14,12
S18144,01/11/2024,C3039,Basic,NE,475.54,
S18145,06/25/2024,C3231,Basic,North,588.95,12
S18146,03/31/2024,C3158,Basic,NE,387.32,12
S18147,04/14/2024,C5853,Pro,West,2665.95,6
S18148,04/29/2024,C4013,Basic,MidWest,565.78,12
S18149,04/28/2024,C4521,Pro,East,986.35,24
S18150,03/24/2024,C1227,Pro,SE,3494.18,12
S18151,04/13/2024,C5039,Pro,North,2937.18,
S18152,04/28/2024,C1627,Enterprise,SE,13284.19,12
S18153,04/28/2024,C3097,Pro,North,4161.14,24
S18154,04/25/2024,C5253,Basic,West,353.78,12
S18155,02/09/2024,C4889,Basic,SE,539.05,12
S18156,02/06/2024,C4201,Pro,North,3665.99,6
S18157,04/08/2024,C3825,Pro,SE,2420.25,6
S18158,04/17/2024,C1475,Basic,West,295.03,12
S18159,01/07/2024,C5062,Basic,South,1589.57,6
S18160,02/05/2024,C4717,Pro,SW,3665.24,12
S18161,03/22/2024,C3840,Pro,East,4184.72,12
S18162,04/07/2024,C2257,Pro,West,1697.07,12
S18163,06/10/2024,C3933,Enterprise,West,13645.44,6
S18164,02/08/2024,C4762,Pro,SW,4764.83,6
S18165,04/12/2024,C2245,Pro,MidWest,3205.13,36
S18166,04/03/2024,C2852,Pro,Central,3239.67,
S18167,01/04/2024,C1616,Enterprise,South,17920.76,24
S18168,04/21/2024,C4091,Pro,MidWest,3024.89,6
S18169,06/18/2024,C2711,Basic,MidWest,471.67,12
S18170,02/14/2024,C1963,Basic,South,480.04,6
S18171,02/08/2024,C4230,Pro,NW,4157.0,36
S18172,05/31/2024,C1213,Enterprise,North,18784.39,24
S18173,02/17/2024,C2604,Basic,SW,537.02,12
S18174,02/25/2024,C5075,Basic,Central,310.38,6
S18175,01/25/2024,C5127,Enterprise,SW,12378.06,36
S18176,01/05/2024,C1629,Enterprise,East,25582.02,12
S18177,04/10/2024,C1760,Basic,MidWest,420.81,
S18178,04/30/2024,C1449,Basic,SE,507.71,12
S18179,02/08/2024,C3584,Pro,West,2921.5,6
S18180,03/10/2024,C4600,Basic,SE,355.26,
S18181,03/27/2024,C1253,Enterprise,South,10272.22,12
S18182,02/20/2024,C2539,Basic,West,340.89,12
S18183,01/06/2024,C5696,Basic,West,330.6,6
S18184,05/07/2024,C4105,Basic,NE,548.07,12
S18185,04/10/2024,C2685,Basic,North,423.29,12
S18186,02/10/2024,C1495,Basic,MidWest,687.07,12
S18187,03/18/2024,C4477,Basic,North,581.36,24
S18188,05/20/2024,C4268,Pro,SW,2965.2,12
S18189,03/12/2024,C4781,Basic,Central,578.83,12
S18190,02/28/2024,C1186,Enterprise,NW,3968.01,12
S18191,02/18/2024,C1111,Basic,Central,489.23,
S18192,05/04/2024,C3829,Pro,West,3851.97,24
S18193,06/04/2024,C5864,Basic,SE,367.65,12
S18194,05/07/2024,C5976,Basic,SW,1708.97,12
S18195,04/20/2024,C3301,Pro,West,9614.17,
S18196,04/21/2024,C4298,Pro,West,1742.93,12
S18197,02/10/2024,C5892,Pro,South,4264.41,36
S18198,05/04/2024,C4251,Pro,SE,3918.73,
S18199,06/19/2024,C4253,Pro,Central,3499.51,12
S18200,01/16/2024,C5952,Pro,Central,1913.48,12
S18201,03/31/2024,C3011,Enterprise,NW,10715.64,6
S18202,01/28/2024,C2121,Pro,South,2905.09,6
S18203,01/18/2024,C3030,Enterprise,SW,22187.2,6
S18204,03/23/2024,C2787,Enterprise,South,13851.75,12
S18205,06/29/2024,C4778,Basic,SE,518.4,24
S18206,05/02/2024,C1485,Basic,North,427.08,12
S18207,06/04/2024,C1239,Pro,NE,4402.83,12
S18208,03/15/2024,C5039,Pro,East,2181.17,24
S18209,02/06/2024,C1885,Pro,NW,3135.41,12
S18210,03/01/2024,C3607,Pro,NW,4044.94,12
S18211,05/12/2024,C5283,Basic,West,444.16,12
S18212,05/06/2024,C1072,Basic,Central,473.29,12
S18213,02/25/2024,C1216,Basic,South,410.43,12
S18214,04/16/2024,C5751,Pro,MidWest,1881.31,12
S18215,05/05/2024,C5058,Pro,SW,1997.43,36
S18216,01/04/2024,C1538,Basic,West,658.58,6
S18217,03/19/2024,C3247,Pro,North,1724.81,6
S18218,06/10/2024,C1397,Basic,East,425.97,24
S18219,02/10/2024,C5582,Basic,MidWest,365.04,6
S18220,03/27/2024,C4447,Pro,Central,2367.24,
S18221,06/10/2024,C2621,Basic,North,471.2,12
S18222,03/20/2024,C3045,Pro,South,3126.79,36
S18223,06/24/2024,C2495,Enterprise,South,22120.13,12
S18224,06/07/2024,C2771,Enterprise,NE,19657.12,24
S18225,04/19/2024,C3443,Basic,MidWest,571.01,12
S18226,06/05/2024,C2765,Pro,NW,3601.7,12
S18227,02/01/2024,C1250,Pro,NW,1621.24,
S18228,06/02/2024,C4327,Pro,SE,3048.68,24
S18229,02/03/2024,C3765,Pro,North,4048.86,6
S18230,05/15/2024,C5378,Basic,Central,690.76,12
S18231,03/13/2024,C5021,Basic,MidWest,622.19,12
S18232,03/28/2024,C3401,Pro,NE,2596.13,6
S18233,04/05/2024,C3337,Pro,NE,3575.57,12
S18234,06/25/2024,C5437,Basic,SE,415.44,24
S18235,02/02/2024,C5310,Basic,Central,639.36,12
S18236,04/04/2024,C5522,Pro,Central,2263.75,12
S18237,05/24/2024,C2578,Basic,East,397.5,12
S18238,05/01/2024,C2401,Basic,East,614.55,12
S18239,01/17/2024,C2993,Basic,NE,501.32,12
S18240,01/05/2024,C4834,Basic,MidWest,575.04,12
S18241,04/24/2024,C3744,Pro,MidWest,3670.59,12
S18242,04/04/2024,C5913,Basic,Central,383.15,12
S18243,04/16/2024,C1042,Basic,MidWest,507.32,36
S18244,03/04/2024,C5733,Basic,NE,421.83,24
S18245,02/23/2024,C5037,Basic,SW,303.52,24
S18246,03/24/2024,C2527,Pro,SE,2920.27,6
S18247,06/25/2024,C2164,Basic,NW,431.53,12
S18248,02/29/2024,C5297,Pro,NW,3479.85,6
S18249,03/21/2024,C3662,Basic,NE,613.34,
S18250,06/11/2024,C5437,Basic,NE,426.65,12
S18251,05/01/2024,C2158,Basic,East,387.83,6
S18252,03/12/2024,C4062,Basic,NW,492.99,12
S18253,05/22/2024,C5508,Pro,Central,3242.83,12
S18254,03/28/2024,C3766,Pro,NW,3414.8,24
S18255,05/27/2024,C3247,Enterprise,NE,25181.02,12
S18256,03/25/2024,C3916,Basic,SE,616.86,12
S18257,06/27/2024,C3591,Basic,North,498.68,12
S18258,02/19/2024,C1922,Basic,SE,734.81,12
S18259,02/02/2024,C2733,Pro,NW,3691.24,12
S18260,03/23/2024,C1936,Basic,East,598.21,12
S18261,06/10/2024,C5719,Pro,North,4603.02,12
S18262,05/26/2024,C4447,Basic,MidWest,545.47,12
S18263,02/28/2024,C1196,Basic,South,518.92,24
S18264,05/31/2024,C2759,Enterprise,SW,16654.96,6
S18265,06/05/2024,C3546,Pro,NE,2973.27,
S18266,03/01/2024,C5254,Pro,NW,2599.8,12
S18267,03/04/2024,C2352,Pro,Central,2048.16,12
S18268,05/05/2024,C2926,Pro,North,3904.3,24
S18269,05/24/2024,C4509,Basic,Central,618.32,6
S18270,04/30/2024,C5060,Pro,NW,2590.16,24
S18271,01/05/2024,C5445,Basic,SW,505.38,12
S18272,03/21/2024,C5594,Pro,SW,2508.8,6
S18273,05/10/2024,C2689,Pro,SE,3448.6,24
S18274,01/25/2024,C5487,Pro,Central,3459.28,12
S18275,04/08/2024,C5006,Pro,NW,2727.12,12
S18276,02/07/2024,C2601,Pro,South,2798.8,12
S18277,06/08/2024,C4247,Basic,MidWest,478.54,12
S18278,03/23/2024,C5608,Basic,Central,441.62,24
S18279,01/21/2024,C2577,Basic,South,536.97,12
S18280,05/15/2024,C2190,Pro,North,1287.44,12
S18281,05/05/2024,C2970,Enterprise,East,15365.32,6
S18282,04/28/2024,C5357,Basic,Central,674.54,12
S18283,06/03/2024,C1139,Basic,West,567.73,12
S18284,03/09/2024,C1266,Pro,NE,2234.69,24
S18285,01/18/2024,C3114,Enterprise,Central,10382.35,12
S18286,04/25/2024,C2928,Pro,West,2581.94,12
S18287,04/09/2024,C4368,Basic,SE,435.65,12
S18288,02/19/2024,C3091,Enterprise,Central,18436.9,6
S18289,03/11/2024,C4596,Enterprise,West,11096.16,24
S18290,02/06/2024,C3982,Basic,East,566.26,12
S18291,04/03/2024,C5250,Enterprise,West,14258.45,12
S18292,01/16/2024,C3549,Pro,East,3254.45,24
S18293,05/01/2024,C4385,Basic,MidWest,566.01,
S18294,03/04/2024,C4449,Pro,MidWest,3386.22,36
S18295,02/27/2024,C3240,Enterprise,North,23367.48,12
S18296,06/11/2024,C5237,Pro,North,4096.4,12
S18297,01/01/2024,C4528,Basic,MidWest,422.02,6
S18298,03/24/2024,C4928,Enterprise,East,25919.81,12
S18299,04/01/2024,C3177,Basic,NW,518.21,6
S18300,06/07/2024,C1804,Pro,MidWest,3329.66,24
S18301,05/03/2024,C4218,Pro,NW,3762.64,24
S18302,05/23/2024,C2891,Basic,SW,404.04,12
S18303,02/07/2024,C5023,Basic,Central,675.53,6
S18304,03/10/2024,C1723,Enterprise,South,16700.25,12
S18305,03/22/2024,C2067,Pro,Central,4138.98,12
S18306,05/04/2024,C1316,Pro,SE,2978.27,12
S18307,03/21/2024,C4279,Pro,SE,2346.94,12
S18308,06/03/2024,C2867,Pro,South,3562.85,6
S18309,05/17/2024,C1865,Pro,SE,2304.16,12
S18310,02/21/2024,C4746,Basic,South,466.24,
S18311,06/14/2024,C3727,Basic,South,253.45,12
S18312,02/18/2024,C3827,Enterprise,SE,22480.47,12
S18313,06/01/2024,C2381,Pro,West,2688.14,12
S18314,06/03/2024,C5711,Basic,South,481.42,12
S18315,01/31/2024,C4623,Enterprise,East,15817.43,6
S18316,03/16/2024,C4938,Pro,East,3535.25,12
S18317,01/16/2024,C4273,Basic,SE,384.95,12
S18318,02/19/2024,C1305,Enterprise,South,8389.05,12
S18319,05/14/2024,C1998,Pro,NE,3982.36,12
S18320,05/09/2024,C3131,Basic,Central,458.79,12
S18321,03/13/2024,C3935,Basic,MidWest,545.26,6
S18322,03/04/2024,C5205,Pro,NE,2705.89,6
S18323,04/06/2024,C3473,Pro,South,3610.71,24
S18324,04/18/2024,C1039,Basic,South,461.2,6
S18325,06/28/2024,C5201,Basic,NW,531.23,12
S18326,01/03/2024,C1847,Basic,East,562.87,12
S18327,03/17/2024,C1908,Pro,SW,3226.34,24
S18328,03/07/2024,C3206,Basic,MidWest,545.2,12
S18329,02/22/2024,C3073,Basic,North,497.6,12
S18330,02/06/2024,C1651,Pro,South,1893.7,
S18331,03/16/2024,C4029,Pro,SW,1756.2,12
S18332,01/07/2024,C4599,Pro,Central,2045.53,12
S18333,01/08/2024,C2460,Basic,South,429.8,6
S18334,06/15/2024,C5456,Pro,NE,3762.01,12
S18335,06/13/2024,C1923,Basic,East,296.29,12
S18336,04/17/2024,C3552,Enterprise,MidWest,17348.82,12
S18337,01/21/2024,C2754,Pro,East,2488.7,12
S18338,04/04/2024,C4106,Basic,Central,548.67,12
S18339,04/29/2024,C1560,Basic,Central,656.35,36
S18340,02/07/2024,C1595,Pro,SW,3155.21,12
S18341,04/24/2024,C4392,Pro,East,3726.83,24
S18342,06/09/2024,C5415,Pro,North,2462.99,12
S18343,04/07/2024,C4122,Enterprise,North,12045.92,12
S18344,05/22/2024,C1968,Pro,South,3914.91,6
S18345,02/10/2024,C1835,Pro,NW,4682.48,6
S18346,06/01/2024,C3514,Enterprise,NW,19065.18,24
S18347,04/23/2024,C4167,Pro,MidWest,1552.95,
S18348,03/21/2024,C1254,Pro,Central,2140.15,24
S18349,01/28/2024,C2624,Enterprise,SW,13167.42,6
S18350,03/11/2024,C4072,Basic,NW,543.3,6
S18351,04/26/2024,C1623,Basic,West,440.03,6
S18352,03/11/2024,C1731,Enterprise,North,17984.94,12
S18353,02/20/2024,C5230,Pro,NW,2145.46,36
S18354,06/29/2024,C5977,Enterprise,Central,20032.8,12
S18355,06/04/2024,C2363,Basic,NW,517.09,12
S18356,04/26/2024,C4274,Pro,SW,3554.55,6
S18357,03/13/2024,C1181,Basic,SW,314.92,24
S18358,02/11/2024,C3726,Pro,North,3242.32,6
S18359,05/30/2024,C3799,Basic,SE,424.9,12
S18360,02/02/2024,C3783,Basic,NE,501.5,12
S18361,03/23/2024,C3208,Basic,South,455.98,12
S18362,01/05/2024,C4105,Pro,South,2387.17,24
S18363,02/01/2024,C3872,Basic,South,495.39,12
S18364,01/14/2024,C3115,Basic,NW,564.48,6
S18365,03/24/2024,C2437,Basic,NE,638.57,24
S18366,05/21/2024,C4262,Basic,West,449.37,12
S18367,05/02/2024,C5102,Enterprise,Central,20320.69,12
S18368,04/04/2024,C3021,Basic,Central,625.71,12
S18369,02/06/2024,C4111,Basic,NE,401.6,36
S18370,03/21/2024,C5149,Enterprise,NW,16405.29,12
S18371,04/06/2024,C3092,Pro,SE,3662.73,12
S18372,05/20/2024,C2896,Pro,MidWest,2819.24,12
S18373,01/07/2024,C5094,Pro,SE,2937.15,24
S18374,06/09/2024,C4703,Enterprise,Central,17682.26,12
S18375,04/21/2024,C1733,Basic,West,499.99,12
S18376,06/14/2024,C3186,Enterprise,MidWest,14540.49,6
S18377,03/23/2024,C1223,Enterprise,SE,11738.39,
S18378,04/11/2024,C2625,Pro,NE,2543.57,24
S18379,02/15/2024,C3376,Pro,North,2481.58,12
S18380,03/24/2024,C3233,Pro,South,2702.98,12
S18381,06/05/2024,C3578,Basic,East,492.79,6
S18382,01/09/2024,C3300,Basic,North,440.82,12
S18383,06/13/2024,C3768,Enterprise,South,10556.7,12
S18384,03/13/2024,C5641,Pro,West,2307.61,
S18385,03/23/2024,C3901,Basic,NE,498.15,24
S18386,05/24/2024,C4360,Pro,SE,1775.99,12
S18387,05/25/2024,C4473,Pro,NE,3677.78,12
S18388,01/11/2024,C1234,Basic,MidWest,625.93,24
S18389,05/10/2024,C1072,Pro,North,4020.0,6
S18390,01/15/2024,C2891,Pro,SW,2730.61,12
S18391,02/03/2024,C1056,Basic,South,446.47,12
S18392,05/07/2024,C1706,Enterprise,NE,12064.26,12
S18393,01/17/2024,C1759,Basic,South,401.52,12
S18394,01/18/2024,C5923,Pro,South,3558.75,
S18395,02/05/2024,C4388,Basic,West,307.43,12
S18396,02/08/2024,C2127,Pro,MidWest,2577.46,24
