CustomerID,Industry,CompanySize,ChurnStatus
C4103,Manufacturing,Medium,N
C4104,Healthcare,Med,N
C4105,Technology,s,N
C4106,Technology,Small,N
C4107,Retail,Medium,N
C4108,Retail,large,N
C4109,Healthcare,Large,Y
C4110,Technology,s,N
C4111,Manufacturing,Large,N
C4112,Technology,SM,N
C4113,Healthcare,s,N
C4114,Finance,M,N
C4115,Technology,Med,N
C4116,Healthcare,L,N
C4117,Technology,large,N
C4118,Technology,large,N
C4119,,SM,N
C4120,Healthcare,Med,Y
C4121,Technology,large,Y
C4122,Technology,SM,Y
C4123,,Small,N
C4124,Manufacturing,large,N
C4125,Technology,Large,Y
C4126,Retail,Large,Y
C4127,,M,N
C4128,Manufacturing,L,N
C4129,Healthcare,M,Y
C4130,Technology,Small,N
C4131,Manufacturing,L,N
C4132,Finance,Medium,Y
C4133,Manufacturing,M,N
C4134,Technology,Large,N
C4135,Manufacturing,large,N
C4136,Manufacturing,SM,N
C4137,Technology,large,N
C4138,Manufacturing,large,N
C4139,Finance,Large,Y
C4140,Technology,Small,N
C4141,Finance,Large,N
C4142,Technology,SM,N
C4143,Healthcare,Med,N
C4144,Manufacturing,Large,N
C4145,Finance,Medium,N
C4146,Healthcare,M,Y
C4147,,L,N
C4148,Manufacturing,L,N
C4149,,Med,N
C4150,,Med,Y
C4151,Healthcare,L,N
C4152,,L,N
C4153,Technology,M,N
C4154,Manufacturing,Large,N
C4155,Manufacturing,SM,Y
C4156,Healthcare,L,Y
C4157,Healthcare,Medium,N
C4158,Technology,Large,N
C4159,Healthcare,large,N
C4160,Healthcare,Medium,Y
C4161,Manufacturing,Large,Y
C4162,Finance,s,N
C4163,Technology,Large,Y
C4164,Healthcare,M,N
C4165,Manufacturing,large,N
C4166,Retail,Medium,N
C4167,Retail,Medium,Y
C4168,Healthcare,Medium,N
C4169,Finance,Medium,N
C4170,Healthcare,L,N
C4171,Finance,L,N
C4172,Manufacturing,SM,N
C4173,Retail,Large,N
C4174,Healthcare,L,Y
C4175,Retail,s,N
C4176,,Large,N
C4177,Technology,large,N
C4178,Retail,SM,N
C4179,Retail,Large,N
C4180,Finance,s,N
C4181,Technology,s,N
C4182,Retail,s,N
C4183,Manufacturing,Med,N
C4184,Retail,M,N
C4185,Technology,Med,Y
C4186,Technology,Medium,N
C4187,Manufacturing,Medium,N
C4188,Education,large,N
C4189,Healthcare,L,N
C4190,Finance,L,N
C4191,Healthcare,L,N
C4192,Manufacturing,Small,N
C4193,Retail,Medium,N
C4194,Finance,Med,N
C4195,Technology,large,Y
C4196,Manufacturing,s,N
C4197,Healthcare,Small,N
C4198,Healthcare,Medium,N
C4199,Technology,large,N
C4200,Technology,s,Y
C4201,Finance,large,N
C4202,Finance,Medium,Y
C4203,Technology,Large,N
C4204,Education,SM,N
C4205,Finance,L,N
C4206,Manufacturing,s,N
C4207,Healthcare,Large,Y
C4208,,large,Y
C4209,Technology,SM,N
C4210,Retail,M,N
C4211,Healthcare,M,N
C4212,Healthcare,Medium,N
C4213,Finance,s,N
C4214,Technology,M,N
C4215,,large,N
C4216,Manufacturing,s,N
C4217,Finance,Medium,N
C4218,Finance,M,N
C4219,Technology,SM,Y
C4220,Finance,s,Y
C4221,,Med,N
C4222,Technology,Small,Y
C4223,Finance,s,N
C4224,,SM,N
C4225,Healthcare,Medium,Y
C4226,,M,N
C4227,Healthcare,SM,N
C4228,Finance,Med,N
C4229,Manufacturing,Med,N
C4230,Manufacturing,Small,N
C4231,Technology,large,N
C4232,Healthcare,L,N
C4233,Healthcare,L,Y
C4234,,L,N
C4235,Healthcare,Medium,Y
C4236,Finance,s,Y
C4237,Manufacturing,s,N
C4238,Finance,SM,N
C4239,Finance,s,Y
C4240,Healthcare,Large,Y
C4241,Healthcare,SM,N
C4242,Finance,Medium,Y
C4243,Finance,M,N
C4244,Technology,L,N
C4245,Healthcare,large,N
C4246,Education,Med,N
C4247,Healthcare,Med,Y
C4248,Manufacturing,Large,N
C4249,Healthcare,Med,N
C4250,Finance,Small,N
C4251,,Large,N
C4252,Technology,Large,N
C4253,,Small,N
C4254,Healthcare,large,Y
C4255,Technology,M,N
C4256,Healthcare,s,N
C4257,Technology,large,N
C4258,Retail,Med,N
C4259,Healthcare,Large,N
C4260,Healthcare,Med,Y
C4261,Technology,L,N
C4262,,large,Y
C4263,Finance,M,Y
C4264,Manufacturing,Medium,N
C4265,Finance,Large,N
C4266,Manufacturing,L,N
C4267,Manufacturing,Medium,Y
C4268,Retail,large,N
C4269,,SM,N
C4270,Manufacturing,L,Y
C4271,Manufacturing,Small,N
C4272,Manufacturing,Large,N
C4273,Technology,SM,N
C4274,Finance,M,N
C4275,Finance,Med,N
C4276,Healthcare,Medium,N
C4277,Finance,s,N
C4278,Manufacturing,Small,N
C4279,Healthcare,Medium,Y
C4280,Finance,Small,N
C4281,Finance,Medium,N
C4282,Manufacturing,Small,N
C4283,Healthcare,L,Y
C4284,Retail,M,Y
C4285,Finance,Small,Y
C4286,Finance,L,N
C4287,Finance,Med,Y
C4288,Healthcare,s,N
C4289,Technology,Large,N
C4290,Manufacturing,SM,N
C4291,Manufacturing,SM,N
C4292,Technology,Small,N
C4293,Healthcare,Large,N
C4294,,SM,N
C4295,Finance,SM,N
C4296,Finance,Large,Y
C4297,Technology,L,N
C4298,,large,N
C4299,Finance,SM,N
C4300,Technology,Medium,N
C4301,Healthcare,L,N
C4302,Healthcare,Large,N
C4303,Healthcare,Medium,N
C4304,Finance,Small,N
C4305,Manufacturing,M,Y
C4306,,Small,N
C4307,,Medium,N
C4308,Manufacturing,M,N
C4309,Technology,Large,Y
C4310,Finance,Med,N
C4311,Manufacturing,SM,N
C4312,Retail,SM,Y
C4313,Healthcare,SM,N
C4314,Healthcare,Small,N
C4315,Healthcare,Med,N
C4316,Healthcare,s,N
C4317,Healthcare,SM,N
C4318,Finance,Med,N
C4319,Manufacturing,Large,Y
C4320,Finance,s,Y
C4321,Education,Medium,N
C4322,Retail,Medium,N
C4323,,Small,N
C4324,Education,Medium,N
C4325,Healthcare,Medium,N
C4326,Retail,large,N
C4327,Manufacturing,M,N
C4328,Healthcare,Medium,N
C4329,Healthcare,M,N
C4330,Manufacturing,Med,N
C4331,Retail,Small,N
C4332,Finance,SM,N
C4333,Manufacturing,s,N
C4334,Finance,L,N
C4335,Healthcare,Medium,N
C4336,Manufacturing,SM,Y
C4337,Manufacturing,large,Y
C4338,Technology,Small,Y
C4339,Technology,Large,N
C4340,Healthcare,Small,N
C4341,Healthcare,s,Y
C4342,Healthcare,M,Y
C4343,Healthcare,SM,N
C4344,Healthcare,L,N
C4345,Technology,s,Y
C4346,Finance,Large,N
C4347,Finance,Medium,N
C4348,Finance,M,N
C4349,,Large,Y
C4350,Healthcare,Large,N
C4351,Technology,Large,N
C4352,Technology,Med,N
C4353,Retail,L,N
C4354,Healthcare,Small,N
C4355,Technology,large,N
C4356,Healthcare,M,N
C4357,Healthcare,Small,Y
C4358,,M,Y
C4359,,Medium,N
C4360,Manufacturing,Small,N
C4361,Technology,SM,N
C4362,,Medium,N
C4363,Healthcare,s,N
C4364,Retail,L,N
C4365,Healthcare,SM,Y
C4366,Education,M,N
C4367,Manufacturing,L,N
C4368,Manufacturing,s,Y
C4369,Retail,Med,Y
C4370,Education,SM,N
C4371,Healthcare,L,Y
C4372,Retail,Large,N
C4373,,Medium,Y
C4374,Finance,Large,Y
C4375,Finance,large,N
C4376,Healthcare,L,N
C4377,Retail,Large,N
C4378,Manufacturing,Medium,N
C4379,,L,Y
C4380,Manufacturing,Med,N
C4381,Manufacturing,L,N
C4382,Manufacturing,SM,N
C4383,,large,N
C4384,Finance,large,N
C4385,Manufacturing,Small,N
C4386,Healthcare,Med,N
C4387,Healthcare,Medium,N
C4388,Technology,Medium,Y
C4389,Healthcare,L,N
C4390,Finance,Medium,Y
C4391,Healthcare,Small,N
C4392,Healthcare,L,Y
C4393,Finance,Med,N
C4394,Retail,Medium,Y
C4395,Technology,L,N
C4396,Technology,Medium,N
C4397,Manufacturing,s,Y
C4398,Technology,Small,N
C4399,Technology,Large,N
C4400,Retail,L,N
C4401,Retail,s,N
C4402,Healthcare,Small,N
C4403,Healthcare,Large,N
C4404,Technology,s,N
C4405,,Medium,N
C4406,Technology,Med,Y
C4407,Manufacturing,Medium,N
C4408,Healthcare,large,N
C4409,Finance,Medium,N
C4410,Manufacturing,Med,N
C4411,Finance,large,N
C4412,,s,N
C4413,Finance,L,N
C4414,Finance,L,N
C4415,Retail,L,N
C4416,Education,L,N
C4417,Finance,Small,N
C4418,Finance,L,N
C4419,Finance,Small,N
C4420,Technology,L,N
C4421,Education,Large,N
C4422,Technology,Small,N
C4423,Healthcare,s,N
C4424,Technology,SM,N
C4425,Manufacturing,Large,N
C4426,Manufacturing,s,N
C4427,Retail,Medium,N
C4428,,SM,N
C4429,Education,Large,N
C4430,Retail,L,Y
C4431,Manufacturing,large,N
C4432,Healthcare,Medium,N
C4433,Healthcare,s,N
C4434,Education,Large,N
C4435,Finance,large,N
C4436,Healthcare,s,N
C4437,Manufacturing,Small,Y
C4438,Finance,large,N
C4439,Finance,s,Y
C4440,Technology,s,N
C4441,,Medium,N
C4442,Technology,large,Y
C4443,Healthcare,Medium,N
C4444,Healthcare,M,N
C4445,Technology,SM,N
C4446,,s,N
C4447,Technology,L,N
C4448,Finance,large,N
C4449,Finance,SM,N
C4450,Technology,Large,N
C4451,Technology,s,Y
C4452,Finance,large,N
C4453,Manufacturing,Large,Y
C4454,Retail,SM,N
C4455,Finance,L,N
C4456,Technology,SM,N
C4457,Manufacturing,SM,N
C4458,Technology,s,Y
C4459,Manufacturing,Large,N
C4460,,Medium,Y
C4461,Finance,M,N
C4462,Healthcare,Small,Y
C4463,Finance,Large,N
C4464,Technology,Large,N
C4465,Finance,M,Y
C4466,Manufacturing,M,N
C4467,Education,s,Y
C4468,Healthcare,Medium,Y
C4469,Finance,large,N
C4470,Manufacturing,M,Y
C4471,Technology,Medium,N
C4472,Manufacturing,Small,Y
C4473,Manufacturing,Large,N
C4474,Finance,Med,N
C4475,Healthcare,Large,N
C4476,Technology,Medium,N
C4477,Retail,large,N
C4478,Healthcare,L,N
C4479,Technology,SM,Y
C4480,Finance,Medium,N
C4481,Healthcare,Med,N
C4482,Finance,L,N
C4483,Healthcare,s,N
C4484,Retail,s,N
C4485,Finance,SM,Y
C4486,Finance,Large,Y
C4487,Technology,Small,Y
C4488,Manufacturing,Large,Y
C4489,Retail,s,N
C4490,Healthcare,Med,N
C4491,Manufacturing,Med,N
C4492,,Medium,Y
C4493,Education,Med,N
C4494,Technology,Large,N
C4495,Manufacturing,s,Y
C4496,Finance,Medium,N
C4497,Manufacturing,Small,N
C4498,Manufacturing,Med,N
C4499,,L,N
C4500,Manufacturing,Small,N
C4501,Technology,s,Y
C4502,,M,Y
C4503,Finance,s,N
C4504,Healthcare,M,Y
C4505,Healthcare,SM,N
C4506,Healthcare,L,N
C4507,Education,M,N
C4508,Technology,large,N
C4509,,Large,N
C4510,Retail,Small,N
C4511,Education,Large,N
C4512,Finance,M,N
C4513,Finance,M,N
C4514,Technology,L,N
C4515,Technology,Small,N
C4516,Finance,L,Y
C4517,Finance,Med,Y
C4518,Manufacturing,SM,N
C4519,Retail,large,N
C4520,Technology,large,N
C4521,Manufacturing,Large,N
C4522,Manufacturing,L,N
C4523,Retail,Med,Y
C4524,Healthcare,Medium,N
C4525,Technology,Large,N
C4526,,s,N
C4527,Finance,L,N
C4528,Manufacturing,Medium,N
C4529,Manufacturing,L,N
C4530,Manufacturing,Small,N
C4531,Finance,Small,N
C4532,Technology,Large,N
C4533,Technology,Med,N
C4534,Education,s,Y
C4535,Finance,SM,N
C4536,Manufacturing,L,Y
C4537,Healthcare,M,N
C4538,Technology,Large,Y
C4539,Retail,s,N
C4540,Manufacturing,large,Y
C4541,Healthcare,SM,N
C4542,Technology,SM,N
C4543,Finance,Med,Y
C4544,Healthcare,Medium,N
C4545,Technology,Med,Y
C4546,,L,N
C4547,Technology,s,N
C4548,Technology,SM,N
C4549,Technology,SM,N
C4550,Finance,L,Y
C4551,Technology,Large,Y
C4552,Healthcare,Large,N
C4553,Technology,Small,N
C4554,Education,large,N
C4555,Manufacturing,Medium,N
C4556,Finance,SM,N
C4557,Manufacturing,s,N
C4558,Healthcare,M,Y
C4559,Manufacturing,L,N
C4560,Manufacturing,Medium,N
C4561,Technology,Large,N
C4562,Healthcare,Small,N
C4563,Healthcare,Large,Y
C4564,Finance,SM,N
C4565,Finance,Medium,N
C4566,Healthcare,M,N
C4567,Finance,Large,N
C4568,Finance,large,N
C4569,Technology,Medium,N
C4570,Manufacturing,Medium,N
C4571,Finance,large,N
C4572,Healthcare,SM,N
C4573,Technology,Medium,N
C4574,Finance,L,Y
C4575,Retail,M,N
C4576,Healthcare,M,Y
C4577,,M,N
C4578,Manufacturing,SM,N
C4579,Finance,L,N
C4580,Finance,Large,Y
C4581,Finance,SM,N
C4582,Technology,Med,N
C4583,Finance,Small,N
C4584,,s,N
C4585,Healthcare,Large,Y
C4586,Finance,Small,N
C4587,Finance,Small,N
C4588,Healthcare,Small,N
C4589,Finance,L,Y
C4590,Retail,large,Y
C4591,,M,N
C4592,Retail,large,Y
C4593,Technology,Small,N
C4594,Retail,SM,N
C4595,Finance,large,Y
C4596,Healthcare,s,N
C4597,Healthcare,large,N
C4598,Manufacturing,large,Y
C4599,Finance,Large,Y
C4600,Retail,SM,Y
C4601,Retail,M,N
C4602,Healthcare,Medium,N
C4603,Technology,s,Y
C4604,Manufacturing,Large,N
C4605,Healthcare,L,N
C4606,Healthcare,Large,N
C4607,Manufacturing,Medium,Y
C4608,Finance,Small,N
C4609,Technology,Medium,N
C4610,Healthcare,large,Y
C4611,Finance,Med,N
C4612,Technology,M,N
C4613,Retail,Small,Y
C4614,Finance,M,Y
C4615,Finance,Medium,N
C4616,Healthcare,Medium,N
C4617,Technology,M,N
C4618,Manufacturing,large,N
C4619,,Small,N
C4620,Manufacturing,Medium,N
C4621,Healthcare,Large,Y
C4622,Retail,Large,N
C4623,,Small,N
C4624,Education,Large,N
C4625,Manufacturing,Medium,Y
C4626,Technology,Med,N
C4627,Finance,large,N
C4628,Technology,Small,N
C4629,Healthcare,Large,Y
C4630,Healthcare,Large,Y
C4631,Finance,L,N
C4632,Healthcare,SM,Y
C4633,Manufacturing,Med,N
C4634,Education,M,N
C4635,Healthcare,large,N
C4636,Finance,SM,N
C4637,Retail,L,N
C4638,Retail,M,N
C4639,Finance,Med,N
C4640,Finance,Small,N
C4641,Finance,Medium,N
C4642,Manufacturing,Large,Y
C4643,Healthcare,Small,N
C4644,Technology,large,N
C4645,Technology,L,N
C4646,Technology,Medium,N
C4647,Healthcare,Medium,N
C4648,Manufacturing,Small,N
C4649,Technology,L,Y
C4650,Manufacturing,Small,N
C4651,Finance,large,N
C4652,Healthcare,SM,N
C4653,,Medium,N
C4654,Manufacturing,SM,Y
C4655,Manufacturing,L,N
C4656,Education,Medium,N
C4657,Technology,L,N
C4658,Manufacturing,Medium,N
C4659,Manufacturing,SM,N
C4660,Healthcare,Large,N
C4661,Retail,M,N
C4662,Technology,L,Y
C4663,Healthcare,Med,N
C4664,Healthcare,M,N
C4665,Finance,M,Y
C4666,Retail,large,N
C4667,Finance,Large,Y
C4668,Manufacturing,SM,N
C4669,Retail,s,N
C4670,,Med,N
C4671,Healthcare,Medium,N
C4672,Finance,L,N
C4673,,Medium,Y
C4674,Finance,Large,N
C4675,Finance,large,N
C4676,,M,N
C4677,,Medium,N
C4678,Manufacturing,s,N
C4679,Technology,large,N
C4680,Manufacturing,L,Y
C4681,,Large,N
C4682,Retail,M,N
C4683,Manufacturing,SM,N
C4684,Manufacturing,M,Y
C4685,Technology,SM,Y
C4686,Technology,Small,Y
C4687,Finance,Large,Y
C4688,Healthcare,Medium,N
C4689,Manufacturing,s,N
C4690,Manufacturing,large,N
C4691,Finance,Med,N
C4692,Healthcare,large,N
C4693,Manufacturing,SM,N
C4694,,Small,Y
C4695,Healthcare,s,N
C4696,Healthcare,L,N
C4697,Education,Medium,N
C4698,Healthcare,s,Y
C4699,Technology,L,N
C4700,Manufacturing,L,N
C4701,,Small,N
C4702,Technology,Medium,N
C4703,Education,Large,Y
C4704,Technology,L,N
C4705,Manufacturing,SM,Y
C4706,Manufacturing,Small,N
C4707,Technology,Med,N
C4708,Retail,large,N
C4709,Manufacturing,Med,Y
C4710,Technology,Medium,N
C4711,Manufacturing,L,N
C4712,Finance,SM,N
C4713,Manufacturing,L,Y
C4714,Finance,L,N
C4715,Manufacturing,Med,Y
C4716,Retail,Medium,Y
C4717,Finance,M,N
C4718,Manufacturing,Medium,N
C4719,Finance,Med,Y
C4720,Healthcare,Large,Y
C4721,Finance,Large,Y
C4722,Finance,Small,Y
C4723,Retail,Small,Y
C4724,Manufacturing,SM,N
C4725,Finance,s,N
C4726,Technology,Med,N
C4727,,s,Y
C4728,Manufacturing,large,N
C4729,Retail,large,N
C4730,Retail,Large,N
C4731,Retail,SM,N
C4732,Healthcare,M,Y
C4733,Manufacturing,SM,N
C4734,Finance,Medium,N
C4735,,SM,N
C4736,Technology,SM,N
C4737,Finance,L,N
C4738,Retail,L,N
C4739,Finance,Large,N
C4740,Technology,SM,N
C4741,Manufacturing,M,N
C4742,Healthcare,Med,N
C4743,Retail,Medium,Y
C4744,,SM,N
C4745,Technology,L,N
C4746,Retail,Medium,N
C4747,,M,Y
C4748,Manufacturing,Medium,N
C4749,Technology,Med,N
C4750,Manufacturing,Medium,N
C4751,Healthcare,Large,N
C4752,Finance,Large,N
C4753,Education,SM,N
C4754,Finance,SM,N
C4755,Manufacturing,Medium,Y
C4756,Finance,SM,N
C4757,Manufacturing,M,Y
C4758,Finance,Small,N
C4759,Technology,large,N
C4760,Manufacturing,L,N
C4761,Technology,large,Y
C4762,Manufacturing,L,N
C4763,Technology,M,N
C4764,Healthcare,Large,N
C4765,Healthcare,M,N
C4766,Manufacturing,Med,N
C4767,Manufacturing,Large,N
C4768,Healthcare,M,Y
C4769,Manufacturing,Large,Y
C4770,Healthcare,Medium,N
C4771,Technology,M,Y
C4772,,Small,Y
C4773,Technology,Small,N
C4774,Manufacturing,Med,Y
C4775,,Medium,N
C4776,Technology,Small,N
C4777,Healthcare,L,N
C4778,Technology,Small,Y
C4779,Technology,s,N
C4780,Retail,L,N
C4781,Finance,Small,N
C4782,Retail,M,N
C4783,Retail,Large,N
C4784,Finance,large,N
C4785,Education,Medium,N
C4786,Technology,Small,N
C4787,Technology,Med,N
C4788,Retail,M,N
C4789,Healthcare,L,N
C4790,Finance,Med,Y
C4791,Finance,M,N
C4792,Manufacturing,Medium,N
C4793,Manufacturing,Small,N
C4794,Finance,Small,N
C4795,Healthcare,Small,N
C4796,Healthcare,Large,N
C4797,Education,Med,N
C4798,Manufacturing,L,N
C4799,Finance,M,N
C4800,Manufacturing,Medium,N
C4801,Finance,s,N
C4802,Manufacturing,large,N
C4803,,L,N
C4804,Manufacturing,SM,N
C4805,Healthcare,Medium,N
C4806,,L,N
C4807,,Medium,N
C4808,Healthcare,SM,N
C4809,Finance,Medium,N
C4810,Finance,Med,N
C4811,Retail,L,N
C4812,Technology,Large,Y
C4813,Retail,Medium,Y
C4814,Finance,Medium,Y
C4815,,large,N
C4816,Finance,Large,N
C4817,Finance,Med,N
C4818,Healthcare,Medium,Y
C4819,Manufacturing,large,N
C4820,Manufacturing,Large,N
C4821,Manufacturing,M,N
C4822,Manufacturing,L,Y
C4823,Healthcare,SM,N
C4824,Retail,Med,N
C4825,Healthcare,Med,Y
C4826,,Large,Y
C4827,,Medium,N
C4828,Healthcare,Large,N
C4829,Manufacturing,Med,N
C4830,,L,N
C4831,Manufacturing,SM,N
C4832,Retail,Med,N
C4833,Manufacturing,L,N
C4834,Manufacturing,M,N
C4835,Healthcare,L,N
C4836,Manufacturing,SM,Y
C4837,Finance,Medium,N
C4838,,Medium,N
C4839,Retail,s,N
C4840,Education,Medium,Y
C4841,Technology,Small,N
C4842,Finance,Med,N
C4843,Healthcare,s,N
C4844,Finance,s,N
C4845,Retail,large,N
C4846,Education,SM,N
C4847,Technology,s,N
C4848,Retail,Medium,Y
C4849,,SM,N
C4850,Finance,large,N
C4851,Healthcare,Small,N
C4852,Finance,Medium,Y
C4853,Healthcare,Medium,N
C4854,Manufacturing,Small,N
C4855,Technology,s,N
C4856,Technology,Small,N
C4857,,Small,Y
C4858,Healthcare,SM,Y
C4859,Finance,Small,N
C4860,Technology,s,N
C4861,Technology,L,N
C4862,Finance,L,N
C4863,Retail,M,N
C4864,Healthcare,s,N
C4865,Manufacturing,M,N
C4866,Technology,L,N
C4867,Technology,Small,N
C4868,Technology,large,Y
C4869,Finance,Large,N
C4870,Healthcare,Medium,Y
C4871,Retail,Small,N
C4872,,Small,Y
C4873,Manufacturing,Small,N
C4874,,Large,Y
C4875,,SM,N
C4876,Education,SM,N
C4877,Retail,large,N
C4878,Manufacturing,Medium,Y
C4879,Healthcare,Med,N
C4880,Healthcare,SM,N
C4881,Finance,large,Y
C4882,Retail,Large,N
C4883,Finance,SM,N
C4884,Healthcare,Small,N
C4885,Technology,Med,Y
C4886,,M,N
C4887,Healthcare,large,Y
C4888,Healthcare,Large,N
C4889,Finance,M,N
C4890,Healthcare,large,Y
C4891,Retail,Small,N
C4892,Finance,L,Y
C4893,Finance,Small,Y
C4894,Finance,Large,N
C4895,Finance,large,N
C4896,Manufacturing,Large,Y
C4897,Retail,s,N
C4898,Manufacturing,Medium,Y
C4899,Manufacturing,s,N
C4900,Manufacturing,Small,N
C4901,Healthcare,M,N
C4902,Healthcare,L,N
C4903,Technology,Medium,N
C4904,Healthcare,large,N
C4905,Finance,M,N
C4906,Education,Medium,N
C4907,Manufacturing,Small,Y
C4908,Retail,Large,N
C4909,Manufacturing,s,Y
C4910,Technology,large,N
C4911,,Med,N
C4912,Technology,large,N
C4913,Healthcare,s,Y
C4914,Healthcare,M,Y
C4915,Healthcare,Small,Y
C4916,Manufacturing,Medium,Y
C4917,,large,Y
C4918,Finance,Medium,N
C4919,Retail,L,Y
C4920,Healthcare,large,N
C4921,Retail,s,Y
C4922,Manufacturing,Medium,N
C4923,Technology,Small,Y
C4924,Retail,SM,Y
C4925,Manufacturing,L,N
C4926,Technology,large,N
C4927,Finance,Large,N
C4928,Healthcare,M,N
C4929,Healthcare,Small,N
C4930,Manufacturing,L,N
C4931,Technology,L,N
C4932,Manufacturing,Large,N
C4933,Retail,Small,N
C4934,Healthcare,Large,N
C4935,Finance,M,Y
C4936,Healthcare,Medium,N
C4937,Healthcare,M,N
C4938,Manufacturing,Med,Y
C4939,Manufacturing,Small,N
C4940,Technology,L,Y
C4941,Retail,Large,Y
C4942,Finance,Small,N
C4943,Healthcare,Large,N
C4944,Finance,large,N
C4945,Technology,Medium,N
C4946,Retail,Medium,N
C4947,,large,N
C4948,,SM,N
C4949,Technology,SM,Y
C4950,Technology,Medium,N
C4951,Healthcare,SM,N
C4952,Manufacturing,Medium,Y
C4953,Healthcare,large,N
C4954,Finance,Medium,Y
C4955,Manufacturing,SM,N
C4956,Manufacturing,L,N
C4957,Finance,L,N
C4958,,large,Y
C4959,,Large,N
C4960,Manufacturing,Medium,Y
C4961,,s,N
C4962,Healthcare,s,Y
C4963,Retail,Small,N
C4964,,s,N
C4965,Healthcare,Med,N
C4966,Healthcare,s,Y
C4967,Technology,Medium,N
C4968,Manufacturing,M,N
C4969,Healthcare,Small,N
C4970,Retail,Small,N
C4971,Healthcare,L,N
C4972,Technology,L,N
C4973,Healthcare,M,Y
C4974,Healthcare,L,N
C4975,,M,N
C4976,Healthcare,L,N
C4977,Healthcare,Medium,N
C4978,Technology,Med,Y
C4979,Finance,large,N
C4980,Finance,L,Y
C4981,Technology,Small,N
C4982,Manufacturing,SM,N
C4983,Technology,M,Y
C4984,Manufacturing,L,N
C4985,Retail,Med,N
C4986,Healthcare,large,N
C4987,Finance,L,N
C4988,Education,L,N
C4989,Manufacturing,L,N
C4990,Retail,Large,N
C4991,Finance,Large,N
C4992,Manufacturing,L,N
C4993,Finance,M,N
C4994,Finance,Medium,N
C4995,Manufacturing,Medium,N
C4996,Manufacturing,L,Y
C4997,,Large,N
C4998,Finance,Small,Y
C4999,Healthcare,Medium,Y
C5000,Technology,L,N
C5001,Healthcare,M,N
C5002,Retail,large,N
C5003,,Large,N
C5004,Manufacturing,M,N
C5005,Healthcare,L,N
C5006,Manufacturing,M,N
C5007,Healthcare,s,N
C5008,Finance,s,Y
C5009,Retail,large,N
C5010,Technology,Medium,N
C5011,Education,Small,N
C5012,Education,L,N
C5013,Healthcare,Small,N
C5014,Finance,s,Y
C5015,Manufacturing,L,N
C5016,Healthcare,L,Y
C5017,Technology,Med,N
C5018,Retail,M,N
C5019,Technology,large,N
C5020,Finance,s,N
C5021,Technology,Med,N
C5022,Finance,s,N
C5023,Healthcare,Medium,N
C5024,Healthcare,Small,N
C5025,Manufacturing,Medium,N
C5026,Retail,Large,N
C5027,Finance,Medium,Y
C5028,Finance,Small,N
C5029,,M,N
C5030,Manufacturing,Med,N
C5031,Technology,Medium,N
C5032,Education,SM,N
C5033,Healthcare,Large,N
C5034,Manufacturing,large,Y
C5035,Education,Large,N
C5036,Manufacturing,s,N
C5037,Finance,M,N
C5038,Manufacturing,Large,N
C5039,,SM,Y
C5040,,Medium,N
C5041,,Small,N
C5042,Technology,Medium,Y
C5043,Education,Medium,N
C5044,Manufacturing,large,Y
C5045,Healthcare,SM,N
C5046,,SM,Y
C5047,Education,SM,N
C5048,Finance,Med,Y
C5049,Retail,s,N
C5050,Finance,M,N
C5051,Manufacturing,Med,Y
C5052,Finance,Small,N
C5053,Healthcare,M,Y
C5054,Retail,s,N
C5055,Finance,M,N
C5056,Healthcare,Large,N
C5057,Healthcare,Med,N
C5058,Finance,L,N
C5059,,M,N
C5060,Manufacturing,Med,Y
C5061,Finance,s,N
C5062,Technology,SM,N
C5063,Manufacturing,M,N
C5064,Retail,large,N
C5065,Healthcare,Large,N
C5066,,Medium,N
C5067,Finance,Med,Y
C5068,Manufacturing,M,Y
C5069,Manufacturing,s,N
C5070,Finance,Small,N
C5071,Finance,Medium,N
C5072,Healthcare,Small,N
C5073,Manufacturing,SM,N
C5074,Healthcare,s,N
C5075,Finance,L,N
C5076,Finance,SM,N
C5077,,large,N
C5078,Manufacturing,large,N
C5079,Healthcare,Large,Y
C5080,,Small,N
C5081,Manufacturing,L,N
C5082,Finance,large,N
C5083,Manufacturing,Med,N
C5084,Manufacturing,M,N
C5085,Technology,large,N
C5086,Technology,L,N
C5087,Healthcare,Med,Y
C5088,Finance,s,N
C5089,Manufacturing,s,Y
C5090,Manufacturing,Med,N
C5091,Manufacturing,M,N
C5092,Finance,Medium,N
C5093,Retail,Med,Y
C5094,Healthcare,large,N
C5095,Healthcare,SM,N
C5096,Healthcare,Large,N
C5097,Manufacturing,s,Y
C5098,Manufacturing,large,N
C5099,Manufacturing,s,N
C5100,Technology,s,N
C5101,Finance,Large,N
C5102,Retail,SM,N
C5103,Healthcare,large,N
C5104,Manufacturing,Large,N
C5105,Technology,Small,N
C5106,Finance,Large,N
C5107,,Large,Y
C5108,Finance,Small,N
C5109,Retail,Med,N
C5110,Healthcare,s,N
C5111,Finance,SM,Y
C5112,Education,Medium,N
C5113,Technology,Med,N
C5114,Healthcare,Large,N
C5115,Technology,SM,Y
C5116,Finance,M,N
C5117,,SM,N
C5118,Manufacturing,SM,Y
C5119,Finance,Small,N
C5120,Finance,Small,N
C5121,Technology,large,N
C5122,Technology,Large,N
C5123,,Large,N
C5124,Manufacturing,large,N
C5125,Healthcare,SM,N
C5126,Technology,Medium,N
