CustomerID,TotalSpend,AvgSpend,TransactionCount,AvgQuantity,Age,Gender,IncomeLevel,LoyaltyMember,Segment
C08510,260.79,130.39,2,1.00,59,Female,High,No,2
C08511,471.90,117.98,4,3.00,55,Male,High,No,2
C08512,472.16,78.69,6,2.50,31,Male,Low,No,2
C08513,604.10,120.82,5,2.60,65,Female,Medium,No,1
C08514,295.57,98.52,3,2.33,18,Male,Low,Yes,2
C08515,779.28,111.33,7,10.14,24,Female,Low,No,0
C08516,576.50,82.36,7,1.71,68,Male,High,Yes,0
C08517,264.79,132.39,2,3.50,46,Female,High,Yes,2
C08518,502.45,100.49,5,4.40,43,Female,Low,No,2
C08519,408.33,102.08,4,3.25,45,Female,Low,Yes,2
C08520,922.71,131.82,7,2.29,23,Male,Low,No,0
C08521,621.08,103.51,6,2.83,28,Male,High,Yes,0
C08522,835.77,119.40,7,2.71,20,Male,Low,No,0
C08523,196.43,98.22,2,2.50,64,Female,Medium,Yes,1
C08524,354.86,70.97,5,2.00,32,Male,Medium,No,1
C08525,466.12,66.59,7,7.43,23,Female,High,No,2
C08526,865.18,96.13,9,1.89,57,Female,High,No,0
C08527,216.91,108.46,2,1.00,36,Male,Medium,No,1
C08528,609.18,87.03,7,3.00,29,Female,Medium,Yes,1
C08529,579.16,82.74,7,3.00,28,Female,Medium,Yes,1
C08530,848.21,106.03,8,1.38,35,Male,High,No,0
C08531,628.34,125.67,5,2.40,21,Male,Low,No,0
C08532,89.09,89.09,1,4.00,26,Male,Medium,Yes,1
C08533,462.72,77.12,6,2.33,43,Female,Low,Yes,2
C08534,387.83,96.96,4,5.00,45,Male,High,No,2
C08535,657.70,109.62,6,11.00,62,Male,Low,No,0
C08536,613.10,76.64,8,2.75,31,Male,Low,No,0
C08537,708.31,118.05,6,3.00,33,Female,High,Yes,0
C08538,697.19,87.15,8,2.75,45,Male,Low,No,0
C08539,610.66,101.78,6,2.83,55,Female,Medium,Yes,1
C08540,706.21,100.89,7,2.29,59,Female,Low,No,0
C08541,417.81,139.27,3,19.33,39,Male,Medium,Yes,1
C08542,355.61,88.90,4,2.50,42,Male,Low,No,2
C08543,482.74,96.55,5,12.40,19,Male,Low,Yes,2
C08544,414.01,82.80,5,2.60,55,Male,Low,No,2
C08545,723.55,90.44,8,2.75,58,Female,Medium,Yes,1
C08546,454.80,113.70,4,2.75,21,Female,Low,No,2
C08547,1019.39,113.27,9,2.56,67,Female,Medium,No,0
C08548,412.14,103.04,4,2.50,25,Female,High,No,2
C08549,320.53,106.84,3,1.67,24,Female,Low,Yes,2
C08550,356.67,89.17,4,2.75,50,Male,Medium,No,1
C08551,359.03,119.68,3,2.33,28,Male,High,Yes,2
C08552,603.65,86.24,7,2.57,22,Female,Low,No,0
C08553,298.90,74.73,4,3.50,47,Male,High,No,2
C08554,801.48,100.19,8,2.38,27,Male,Medium,No,1
C08555,375.81,93.95,4,2.50,67,Male,Low,Yes,2
C08556,854.96,142.49,6,3.33,34,Male,Medium,No,1
C08557,296.67,98.89,3,2.67,26,Female,High,Yes,2
C08558,214.45,107.23,2,2.50,45,Female,Low,Yes,2
C08559,839.53,93.28,9,2.22,67,Male,High,No,0
C08560,1112.71,139.09,8,2.63,25,Female,High,No,0
C08561,822.16,102.77,8,2.50,47,Female,Medium,No,1
C08562,60.43,60.43,1,2.00,32,Male,Medium,No,1
C08563,481.77,120.44,4,2.25,60,Male,Low,No,2
C08564,832.74,104.09,8,2.38,39,Female,Low,Yes,0
C08565,659.74,109.96,6,2.50,21,Female,Low,Yes,0
C08566,426.39,60.91,7,2.71,69,Female,Low,Yes,2
C08567,312.78,104.26,3,2.33,61,Female,Medium,Yes,1
C08568,236.86,118.43,2,2.50,21,Female,Medium,Yes,1
C08569,746.49,93.31,8,2.25,20,Male,High,No,0
C08570,155.86,155.86,1,4.00,52,Male,Low,Yes,2
C08571,601.76,100.29,6,2.83,34,Male,Low,No,0
C08572,484.75,80.79,6,3.00,56,Female,High,No,2
C08573,743.16,82.57,9,3.22,66,Female,Low,No,0
C08574,349.61,87.40,4,2.25,48,Male,High,Yes,2
C08575,275.77,91.92,3,2.67,45,Male,Low,Yes,2
C08576,347.14,115.71,3,2.67,41,Male,High,No,2
C08577,781.39,111.63,7,2.71,47,Female,Low,Yes,0
C08578,1103.66,110.37,10,1.80,30,Male,Low,No,0
C08579,328.76,82.19,4,2.50,26,Male,Low,Yes,2
C08580,395.89,98.97,4,2.25,37,Male,Low,No,2
C08581,473.08,236.54,2,3.00,68,Female,Medium,Yes,1
C08582,770.23,128.37,6,2.33,44,Female,Medium,Yes,1
C08583,496.92,99.38,5,2.80,34,Male,Low,Yes,2
C08584,579.08,96.51,6,11.17,24,Male,Low,No,0
C08585,359.59,119.86,3,3.00,22,Male,Low,Yes,2
C08586,220.97,73.66,3,3.00,68,Male,Low,No,2
C08587,841.61,84.16,10,2.50,37,Male,High,No,0
C08588,649.11,108.19,6,11.50,63,Male,High,Yes,0
C08589,1054.56,131.82,8,2.88,40,Male,High,No,0
C08590,486.69,60.84,8,1.88,23,Male,Medium,No,1
C08591,528.57,105.71,5,20.60,39,Female,Medium,No,1
C08592,491.06,81.84,6,10.67,25,Female,Low,No,2
C08593,766.36,95.80,8,2.00,42,Female,Medium,No,1
C08594,770.49,110.07,7,1.71,57,Male,Medium,No,1
C08595,861.05,86.10,10,2.90,62,Male,Medium,Yes,0
C08596,507.12,126.78,4,2.75,34,Female,High,No,2
C08597,760.19,84.47,9,2.33,49,Male,Low,Yes,0
C08598,325.29,108.43,3,1.67,43,Male,Medium,Yes,1
C08599,420.51,105.13,4,2.50,28,Female,Medium,Yes,1
C08600,570.10,114.02,5,2.20,59,Female,High,No,2
C08601,352.13,88.03,4,2.00,48,Male,High,No,2
C08602,429.84,61.41,7,2.14,47,Female,High,Yes,2
C08603,470.36,94.07,5,1.80,41,Male,Medium,Yes,1
C08604,588.57,147.14,4,3.75,61,Male,High,No,2
C08605,231.89,77.30,3,2.00,66,Female,Medium,Yes,1
C08606,444.59,111.15,4,2.25,49,Female,Low,Yes,2
C08607,940.25,94.03,10,1.90,60,Male,High,Yes,0
C08608,378.79,75.76,5,2.40,54,Male,High,Yes,2
C08609,504.53,126.13,4,2.50,65,Female,Low,No,2
C08610,142.38,71.19,2,3.00,58,Female,Medium,Yes,1
C08611,658.79,94.11,7,2.71,61,Male,Low,Yes,0
C08612,423.99,106.00,4,2.00,62,Male,High,Yes,2
C08613,772.53,110.36,7,2.29,50,Male,High,Yes,0
C08614,550.26,91.71,6,2.00,26,Male,Low,Yes,0
C08615,798.57,159.71,5,2.60,44,Female,Low,Yes,0
C08616,603.64,120.73,5,5.80,32,Male,Medium,No,1
C08617,619.76,103.29,6,2.67,53,Female,Medium,Yes,1
C08618,644.09,107.35,6,3.00,64,Female,High,Yes,0
C08619,238.75,119.38,2,2.50,67,Female,Low,Yes,2
C08620,491.95,81.99,6,1.50,59,Female,Low,Yes,2
C08621,442.04,110.51,4,29.25,52,Male,Medium,No,1
C08622,696.90,116.15,6,3.17,21,Female,Low,Yes,0
C08623,861.37,107.67,8,2.50,27,Female,High,Yes,0
C08624,540.80,135.20,4,2.00,33,Male,Medium,No,1
C08625,196.80,196.80,1,2.00,35,Female,High,Yes,2
C08626,390.99,65.17,6,2.50,55,Female,High,Yes,2
C08627,152.86,76.43,2,2.00,62,Male,Low,Yes,2
C08628,280.26,70.07,4,2.75,42,Male,Medium,Yes,1
C08629,1156.69,128.52,9,8.22,34,Male,Medium,No,0
C08630,191.28,95.64,2,2.50,31,Female,High,No,2
C08631,632.13,126.43,5,3.60,35,Male,Low,No,0
C08632,506.50,84.42,6,3.17,41,Female,Medium,Yes,1
C08633,540.78,135.20,4,1.75,46,Female,High,No,2
C08634,69.83,69.83,1,1.00,63,Male,Medium,No,1
C08635,485.60,121.40,4,1.25,37,Female,Medium,Yes,1
C08636,469.39,93.88,5,3.00,50,Male,Medium,No,1
C08637,301.37,150.69,2,3.00,34,Female,High,Yes,2
C08638,641.23,91.60,7,2.29,47,Male,Medium,No,1
C08639,432.11,86.42,5,2.40,28,Female,High,No,2
C08640,615.59,87.94,7,2.71,37,Male,Medium,No,1
C08641,602.67,120.53,5,1.80,35,Male,Low,No,0
C08642,184.74,92.37,2,3.00,39,Male,Low,No,2
C08643,638.49,106.42,6,2.33,25,Male,Medium,No,1
C08644,302.08,75.52,4,2.75,30,Male,Low,No,2
C08645,512.58,128.14,4,2.25,32,Female,Low,No,2
C08646,694.31,138.86,5,2.60,64,Female,Low,Yes,0
C08647,104.56,52.28,2,1.50,62,Female,Medium,Yes,1
C08648,168.96,56.32,3,2.00,42,Male,Low,No,2
C08649,304.33,76.08,4,2.75,60,Female,Medium,Yes,1
C08650,500.95,83.49,6,3.17,18,Male,Medium,No,1
C08651,452.23,113.06,4,2.50,65,Male,Medium,Yes,1
C08652,333.17,83.29,4,2.50,67,Male,Medium,Yes,1
C08653,342.51,85.63,4,2.50,52,Female,Medium,Yes,1
C08654,730.26,104.32,7,3.00,32,Female,High,Yes,0
C08655,445.38,111.35,4,2.00,22,Female,Medium,No,1
C08656,935.17,103.91,9,5.33,56,Male,High,No,0
C08657,448.82,74.80,6,2.17,34,Female,Low,No,2
C08658,667.84,95.41,7,2.43,61,Female,High,No,0
C08659,856.61,122.37,7,2.57,25,Male,Low,No,0
C08660,649.56,129.91,5,2.60,41,Male,Low,Yes,0
C08661,757.26,126.21,6,2.00,39,Male,Low,No,0
C08662,705.22,117.54,6,2.17,60,Male,Low,Yes,0
C08663,347.06,86.77,4,2.00,46,Female,Medium,Yes,1
C08664,933.46,116.68,8,2.13,65,Female,Low,No,0
C08665,759.50,94.94,8,3.00,40,Male,Low,No,0
C08666,645.40,129.08,5,2.00,39,Female,Low,Yes,0
C08667,519.98,104.00,5,2.00,22,Female,Low,Yes,2
C08668,390.05,130.02,3,2.33,19,Male,Low,No,2
C08669,490.96,98.19,5,3.40,54,Female,High,No,2
C08670,507.61,84.60,6,2.33,54,Female,Medium,Yes,1
C08671,244.96,122.48,2,2.50,62,Female,High,Yes,2
C08672,484.06,121.02,4,3.00,58,Female,Medium,No,1
C08673,134.35,134.35,1,2.00,49,Female,High,Yes,2
C08674,844.58,105.57,8,3.13,37,Female,High,Yes,0
C08675,484.64,80.77,6,2.17,53,Female,Medium,No,1
C08676,333.29,166.64,2,2.50,40,Female,Low,No,2
C08677,491.17,98.23,5,2.60,22,Male,Low,Yes,2
C08678,113.44,56.72,2,1.00,45,Male,Medium,No,1
C08679,358.79,89.70,4,2.75,55,Male,High,No,2
C08680,560.28,93.38,6,2.83,36,Female,Low,Yes,0
C08681,830.44,92.27,9,3.00,32,Female,Medium,Yes,0
C08682,145.27,72.64,2,2.50,47,Female,High,No,2
C08683,228.67,114.34,2,1.00,44,Female,Medium,No,1
C08684,249.57,62.39,4,2.75,45,Male,Medium,No,1
C08685,822.93,102.87,8,2.25,36,Female,Low,No,0
C08686,503.86,83.98,6,4.17,31,Male,High,No,2
C08687,856.74,122.39,7,3.43,25,Female,Medium,No,1
C08688,342.44,85.61,4,2.75,49,Female,Medium,No,1
C08689,533.07,88.84,6,5.00,37,Female,Low,No,2
C08690,929.50,116.19,8,2.50,67,Female,Medium,No,0
C08691,440.11,110.03,4,2.00,22,Female,Low,Yes,2
C08692,481.86,80.31,6,2.83,21,Female,Low,Yes,2
C08693,79.98,79.98,1,2.00,54,Female,High,No,2
C08694,193.65,96.83,2,2.50,56,Female,Medium,Yes,1
C08695,622.36,88.91,7,3.14,36,Male,Low,Yes,0
C08696,900.76,90.08,10,2.60,18,Female,High,Yes,0
C08697,453.34,113.34,4,2.75,45,Male,Low,Yes,2
C08698,891.35,89.14,10,3.10,62,Male,Low,No,0
C08699,560.96,80.14,7,2.43,38,Female,Medium,No,1
C08700,279.58,93.19,3,2.33,40,Male,Low,No,2
C08701,526.47,105.29,5,3.80,31,Male,Low,Yes,2
C08702,324.81,81.20,4,2.25,58,Female,Medium,No,1
C08703,544.04,108.81,5,3.00,62,Female,Medium,Yes,1
C08704,420.75,105.19,4,15.00,21,Male,High,Yes,2
C08705,743.20,123.87,6,1.67,50,Female,Low,Yes,0
C08706,344.66,86.17,4,3.25,55,Male,Low,No,2
C08707,356.15,118.72,3,2.33,21,Female,High,Yes,2
C08708,396.15,99.04,4,2.00,28,Male,Low,Yes,2
C08709,629.96,104.99,6,2.50,50,Female,Low,Yes,0
C08710,823.89,91.54,9,1.78,41,Male,Low,Yes,0
C08711,480.54,96.11,5,2.40,48,Female,Low,Yes,2
C08712,421.19,84.24,5,2.20,19,Male,Low,Yes,2
C08713,941.61,117.70,8,2.50,62,Male,Medium,No,0
C08714,895.02,127.86,7,3.14,60,Male,Medium,Yes,1
C08715,281.72,93.91,3,2.33,50,Male,High,No,2
C08716,506.71,72.39,7,2.00,21,Female,High,No,0
C08717,576.41,96.07,6,1.67,38,Female,Low,Yes,0
C08718,556.88,111.38,5,3.00,28,Male,High,No,2
C08719,401.48,80.30,5,2.60,38,Male,High,Yes,2
C08720,481.13,96.23,5,3.20,52,Male,High,Yes,2
C08721,334.55,83.64,4,3.50,34,Female,Medium,Yes,1
C08722,292.87,146.44,2,2.50,46,Male,Low,No,2
C08723,561.31,112.26,5,3.40,22,Female,Low,Yes,2
C08724,781.03,130.17,6,2.83,42,Male,Medium,No,1
C08725,571.53,95.26,6,2.50,68,Male,Medium,No,1
C08726,295.48,73.87,4,3.25,54,Female,High,No,2
C08727,884.57,126.37,7,2.71,43,Male,Low,No,0
C08728,592.16,84.59,7,17.57,68,Male,High,No,0
C08729,463.07,115.77,4,2.25,19,Female,Low,No,2
C08730,232.65,77.55,3,2.67,37,Female,Low,Yes,2
C08731,366.75,91.69,4,2.50,33,Female,High,Yes,2
C08732,246.51,82.17,3,2.00,50,Female,Medium,No,1
C08733,522.23,87.04,6,1.67,67,Male,Medium,Yes,1
C08734,42.80,42.80,1,2.00,19,Male,High,Yes,2
C08735,299.26,99.75,3,2.33,42,Male,High,No,2
C08736,254.55,127.28,2,3.00,61,Male,Medium,No,1
C08737,519.57,86.59,6,2.17,28,Male,High,No,2
C08738,158.67,79.34,2,2.00,32,Female,Low,No,2
C08739,656.11,82.01,8,2.75,40,Female,Low,No,0
C08740,536.36,89.39,6,3.00,54,Male,Medium,Yes,1
C08741,575.89,143.97,4,3.25,40,Female,Low,Yes,2
C08742,482.81,96.56,5,3.00,37,Female,High,No,2
C08743,1121.79,93.48,12,2.25,61,Female,Low,Yes,0
C08744,46.70,23.35,2,3.00,65,Male,Low,Yes,2
C08745,73.00,24.33,3,2.33,27,Male,Medium,Yes,1
C08746,318.58,106.19,3,3.33,51,Female,Medium,Yes,1
C08747,590.31,98.38,6,2.00,36,Female,Medium,No,1
C08748,304.94,76.24,4,9.50,30,Male,Low,Yes,2
C08749,226.93,75.64,3,2.00,44,Female,Medium,No,1
C08750,361.10,90.28,4,3.50,60,Female,Low,No,2
C08751,371.76,123.92,3,3.00,66,Male,Medium,Yes,1
C08752,90.14,45.07,2,29.50,35,Female,Low,No,2
C08753,810.81,115.83,7,2.86,37,Male,High,Yes,0
C08754,375.66,93.91,4,2.25,32,Male,Low,No,2
C08755,429.15,107.29,4,2.25,69,Male,Low,Yes,2
C08756,241.26,120.63,2,1.50,63,Male,Medium,Yes,1
C08757,247.68,49.54,5,1.80,59,Male,High,No,2
C08758,406.79,135.60,3,2.00,44,Female,Low,No,2
C08759,472.77,78.80,6,3.17,56,Male,Low,No,2
C08760,660.94,82.62,8,1.88,23,Male,Medium,No,1
C08761,521.76,104.35,5,1.60,29,Female,Low,Yes,2
C08762,751.41,93.93,8,7.75,57,Female,Low,Yes,0
C08763,374.48,124.83,3,3.00,18,Female,Low,Yes,2
C08764,789.49,112.78,7,2.00,60,Male,Medium,No,1
C08765,698.85,87.36,8,2.63,56,Female,High,Yes,0
C08766,851.59,121.66,7,10.14,37,Female,Medium,Yes,1
C08767,742.29,92.79,8,2.63,48,Female,High,No,0
C08768,266.79,88.93,3,1.00,50,Male,Medium,Yes,1
C08769,1018.44,84.87,12,2.33,59,Male,Low,Yes,0
C08770,445.54,111.39,4,2.50,33,Male,High,Yes,2
C08771,659.45,109.91,6,11.67,18,Male,High,Yes,0
C08772,646.40,107.73,6,2.50,57,Female,High,No,0
C08774,653.47,108.91,6,2.33,50,Female,Low,No,0
C08775,578.44,115.69,5,13.40,47,Male,High,Yes,0
C08776,793.97,99.25,8,2.75,45,Male,High,Yes,0
C08777,878.95,97.66,9,2.22,19,Female,Medium,Yes,0
C08778,196.63,98.32,2,1.50,53,Female,Medium,No,1
C08779,696.65,116.11,6,3.17,24,Male,Medium,Yes,1
C08780,645.84,107.64,6,2.00,62,Female,Low,No,0
C08781,673.32,134.66,5,2.20,63,Female,Low,Yes,0
C08782,965.64,120.71,8,7.75,38,Female,Medium,Yes,0
C08783,1206.50,120.65,10,2.00,67,Female,Low,Yes,0
C08784,388.68,97.17,4,2.00,41,Male,High,No,2
C08785,980.78,122.60,8,2.13,45,Male,Medium,Yes,0
C08786,444.57,111.14,4,2.50,29,Female,Low,Yes,2
C08787,381.57,95.39,4,1.75,69,Female,Low,Yes,2
C08788,292.67,97.56,3,20.33,21,Female,High,No,2
C08789,470.74,94.15,5,1.80,18,Male,Medium,Yes,1
C08790,312.67,104.22,3,2.67,24,Female,High,No,2
C08791,539.98,90.00,6,3.00,37,Male,Medium,No,1
C08792,772.74,110.39,7,2.57,55,Male,Low,No,0
C08793,401.62,80.32,5,7.00,39,Male,Low,No,2
C08794,466.99,116.75,4,2.25,30,Male,Medium,No,1
C08795,150.79,75.40,2,2.50,21,Female,High,Yes,2
C08796,593.22,98.87,6,2.50,51,Female,Medium,No,1
C08797,441.47,147.16,3,2.67,40,Male,High,Yes,2
C08798,163.99,163.99,1,1.00,19,Male,Medium,No,1
C08799,252.09,126.04,2,3.00,54,Male,Low,No,2
C08800,382.93,76.59,5,2.80,46,Male,Medium,No,1
C08801,362.31,90.58,4,2.75,36,Female,Low,No,2
C08802,372.97,74.59,5,2.40,25,Female,Low,No,2
C08803,556.52,111.30,5,2.20,65,Female,Low,No,2
C08804,177.39,59.13,3,2.00,33,Male,High,No,2
C08805,425.09,70.85,6,2.17,47,Female,Low,Yes,2
C08806,340.14,113.38,3,1.67,50,Female,Low,No,2
C08807,414.56,82.91,5,1.80,50,Female,High,Yes,2
C08808,717.65,119.61,6,2.67,61,Male,Low,Yes,0
C08809,797.83,132.97,6,2.67,69,Female,Low,Yes,0
C08810,918.44,102.05,9,2.44,37,Female,Low,No,0
C08811,998.38,142.63,7,3.00,33,Female,Low,No,0
C08812,420.52,105.13,4,2.75,68,Male,Low,No,2
C08813,722.92,120.49,6,2.50,31,Female,Low,No,0
C08814,1028.39,146.91,7,3.00,46,Male,Low,Yes,0
C08815,402.48,80.50,5,2.60,65,Male,Low,Yes,2
C08816,638.24,106.37,6,2.00,36,Male,Low,Yes,0
C08817,701.14,100.16,7,2.43,63,Female,High,No,0
C08818,313.50,104.50,3,2.67,62,Female,Low,Yes,2
C08819,582.55,97.09,6,2.17,59,Female,Low,Yes,0
C08820,817.57,116.80,7,2.43,38,Female,High,No,0
C08821,297.86,74.47,4,2.25,43,Male,Low,No,2
C08822,567.50,141.88,4,3.00,67,Female,Medium,No,1
C08823,1229.91,111.81,11,2.36,38,Female,Medium,No,0
C08824,278.51,92.84,3,2.00,46,Female,Low,No,2
C08825,1047.12,116.35,9,2.56,26,Male,Low,Yes,0
C08826,882.61,80.24,11,7.18,39,Female,High,No,0
C08827,99.50,99.50,1,2.00,27,Male,High,Yes,2
C08828,503.79,100.76,5,2.20,32,Male,High,No,2
C08829,493.10,70.44,7,9.29,53,Male,Low,Yes,2
C08830,230.94,76.98,3,3.00,25,Male,Low,No,2
C08831,591.60,147.90,4,1.75,25,Male,Low,No,2
C08832,1118.59,124.29,9,1.89,33,Female,High,No,0
C08833,775.13,110.73,7,2.29,64,Male,Medium,Yes,1
C08834,175.25,87.63,2,3.00,46,Male,Medium,Yes,1
C08835,394.34,131.45,3,1.33,54,Male,Medium,No,1
C08836,613.44,102.24,6,1.83,29,Male,Low,No,0
C08837,352.76,70.55,5,3.40,22,Female,High,Yes,2
C08838,196.16,98.08,2,1.50,20,Female,High,No,2
C08839,236.55,78.85,3,3.00,31,Female,Medium,Yes,1
C08840,271.94,67.99,4,2.75,39,Male,Medium,Yes,1
C08841,1085.20,108.52,10,2.10,51,Male,Low,Yes,0
C08842,354.53,118.18,3,2.67,68,Male,Low,Yes,2
C08843,414.26,138.09,3,1.67,28,Male,High,Yes,2
C08844,763.97,127.33,6,2.33,55,Male,High,Yes,0
C08845,573.02,95.50,6,2.17,38,Female,Medium,Yes,1
C08846,522.84,58.09,9,3.00,55,Female,Medium,Yes,1
C08847,624.98,89.28,7,2.43,57,Female,High,Yes,0
C08848,600.77,100.13,6,3.33,48,Male,Low,No,0
C08849,401.69,66.95,6,2.17,67,Male,High,No,2
C08850,447.14,63.88,7,10.00,44,Female,High,Yes,2
C08851,278.75,92.92,3,2.33,38,Male,Medium,Yes,1
C08852,477.50,95.50,5,2.00,24,Male,High,No,2
C08853,102.52,102.52,1,2.00,65,Male,High,No,2
C08854,353.77,70.75,5,3.40,65,Male,Low,Yes,2
C08855,622.90,124.58,5,2.80,67,Female,Low,No,0
C08856,445.07,89.01,5,2.80,57,Male,High,Yes,2
C08857,671.96,134.39,5,2.80,65,Female,Medium,No,1
C08858,754.80,107.83,7,9.86,46,Male,High,No,0
C08859,200.94,200.94,1,3.00,49,Female,Low,No,2
C08860,362.46,90.62,4,2.25,61,Female,High,Yes,2
C08861,333.25,166.63,2,3.00,69,Male,Medium,Yes,1
C08862,583.40,83.34,7,2.29,65,Female,Low,No,0
C08863,698.61,99.80,7,2.14,45,Female,Low,Yes,0
C08864,410.99,102.75,4,1.75,46,Female,Low,Yes,2
C08865,258.12,129.06,2,2.50,44,Female,High,No,2
C08866,285.08,95.03,3,2.00,60,Male,High,Yes,2
C08867,179.85,89.93,2,2.00,57,Male,Medium,No,1
C08868,445.76,111.44,4,2.25,42,Male,Medium,No,1
C08869,1003.88,143.41,7,5.43,37,Female,High,Yes,0
C08870,563.12,112.62,5,2.80,48,Female,Medium,Yes,1
C08871,271.57,135.79,2,3.50,46,Female,Low,Yes,2
C08872,394.23,131.41,3,2.67,18,Female,Medium,No,1
C08873,501.65,100.33,5,11.00,33,Female,Low,No,2
C08874,628.26,125.65,5,2.80,36,Female,Low,Yes,0
C08875,212.41,106.21,2,2.00,63,Female,Medium,No,1
C08876,150.64,75.32,2,3.50,26,Male,High,No,2
C08877,106.30,35.43,3,2.00,65,Female,Medium,Yes,1
C08878,309.76,77.44,4,2.75,21,Female,High,No,2
C08879,542.35,108.47,5,2.00,24,Female,High,Yes,2
C08880,441.21,88.24,5,2.40,21,Male,High,Yes,2
C08881,560.13,80.02,7,3.00,39,Male,Medium,No,1
C08882,627.76,104.63,6,2.17,43,Male,Low,No,0
C08883,810.95,101.37,8,2.38,55,Female,Low,No,0
C08884,581.33,83.05,7,2.71,58,Female,Low,Yes,0
C08885,874.01,124.86,7,2.71,19,Male,Low,Yes,0
C08886,964.10,107.12,9,2.56,58,Male,Medium,No,0
C08887,485.17,80.86,6,2.33,23,Male,High,No,2
C08888,216.09,72.03,3,2.33,59,Male,Low,No,2
C08889,363.24,90.81,4,3.50,41,Male,Low,No,2
C08890,713.91,101.99,7,2.57,28,Female,Low,Yes,0
C08891,297.09,99.03,3,2.67,55,Male,High,No,2
C08892,939.57,104.40,9,2.78,23,Male,Low,No,0
C08893,242.10,80.70,3,19.33,31,Male,Low,No,2
C08894,560.45,93.41,6,2.17,32,Female,Medium,Yes,1
C08895,739.95,105.71,7,2.14,53,Female,Low,Yes,0
C08896,652.65,108.77,6,2.67,53,Male,Medium,Yes,1
C08897,691.36,115.23,6,2.83,37,Male,Medium,No,1
C08898,417.06,139.02,3,1.67,40,Female,Low,Yes,2
C08899,561.50,112.30,5,5.00,24,Female,High,Yes,0
C08900,536.44,76.63,7,2.14,58,Male,Medium,Yes,1
C08901,802.48,100.31,8,2.38,54,Female,Low,No,0
C08902,852.94,106.62,8,2.00,57,Female,Low,Yes,0
C08903,653.33,93.33,7,2.43,26,Male,Medium,Yes,1
C08904,169.09,84.54,2,2.00,46,Male,Medium,Yes,1
C08905,287.86,57.57,5,2.00,24,Female,Medium,No,1
C08906,99.50,99.50,1,4.00,46,Male,High,Yes,2
C08907,397.16,99.29,4,3.00,35,Male,Low,No,2
C08908,317.30,79.33,4,1.50,22,Female,High,No,2
C08909,138.40,69.20,2,4.00,30,Female,Medium,Yes,1
C08910,886.92,98.55,9,2.33,41,Female,Medium,No,0
C08911,368.99,92.25,4,2.75,51,Male,Medium,Yes,1
C08912,83.82,41.91,2,2.50,68,Female,Medium,No,1
C08913,553.19,110.64,5,2.60,22,Female,Medium,No,1
C08914,700.03,116.67,6,2.33,47,Female,Low,No,0
C08915,568.49,142.12,4,2.50,38,Male,Low,No,2
C08916,342.23,85.56,4,3.25,26,Male,Low,Yes,2
C08917,365.38,91.35,4,1.25,61,Female,Low,No,2
C08918,661.44,110.24,6,2.67,45,Female,Medium,No,1
C08919,362.38,72.48,5,2.20,19,Female,Low,Yes,2
C08920,811.55,135.26,6,2.50,28,Male,Low,No,0
C08921,841.26,140.21,6,1.83,50,Female,Medium,Yes,1
C08922,225.62,75.21,3,2.67,64,Male,Low,Yes,2
C08923,540.76,135.19,4,2.00,57,Male,Medium,No,1
C08924,1231.34,123.13,10,2.40,34,Male,High,No,0
C08925,547.00,78.14,7,3.43,20,Male,Low,Yes,0
C08926,342.51,85.63,4,2.75,66,Female,High,No,2
C08927,560.70,140.18,4,2.75,55,Female,Medium,Yes,1
C08928,971.39,138.77,7,3.14,30,Female,Low,No,0
C08929,583.31,116.66,5,3.40,20,Female,Medium,Yes,1
C08930,294.16,98.05,3,3.00,21,Female,Low,No,2
C08931,713.68,142.74,5,2.20,48,Male,Low,Yes,0
C08932,496.86,82.81,6,2.67,57,Male,Medium,No,1
C08933,922.83,153.81,6,3.00,33,Male,Medium,No,1
C08934,377.92,94.48,4,2.25,47,Male,Low,No,2
C08935,310.95,155.48,2,3.00,23,Male,Low,Yes,2
C08936,316.62,105.54,3,3.00,41,Male,Medium,Yes,1
C08937,686.62,98.09,7,2.43,43,Male,Medium,No,1
C08938,332.43,66.49,5,1.80,38,Male,Low,No,2
C08939,397.63,99.41,4,1.75,47,Male,Low,No,2
C08940,611.56,122.31,5,2.20,36,Female,High,No,0
C08941,676.15,96.59,7,2.57,50,Female,Medium,Yes,1
C08942,533.35,133.34,4,2.25,23,Male,Low,Yes,2
C08943,465.62,77.60,6,2.67,51,Male,Medium,Yes,1
C08944,545.05,136.26,4,3.25,63,Female,High,No,2
C08945,841.78,140.30,6,1.50,22,Male,Medium,No,1
C08946,1032.41,129.05,8,2.88,67,Female,High,Yes,0
C08947,218.12,54.53,4,14.25,62,Male,Low,Yes,2
C08948,356.91,89.23,4,2.00,41,Male,Medium,Yes,1
C08949,494.27,123.57,4,15.50,54,Male,Low,No,2
C08950,162.51,81.26,2,3.00,28,Male,Medium,Yes,1
C08951,371.80,123.93,3,2.33,62,Male,High,Yes,2
C08952,772.76,110.39,7,3.00,39,Male,High,Yes,0
C08953,848.10,141.35,6,3.00,65,Male,Medium,No,1
C08954,214.85,107.43,2,2.50,28,Male,Low,No,2
C08955,93.10,93.10,1,1.00,55,Female,Low,No,2
C08956,532.50,88.75,6,2.17,60,Female,High,No,2
C08957,399.16,99.79,4,3.25,48,Male,Medium,No,1
C08958,451.13,90.23,5,1.60,34,Female,Medium,Yes,1
